"Date","gender","distance","category","mincost","maxcost","sessiontimes","maxage","minage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","Users"
"2018-07-11","both",20,"arts","","","","","","","","","","","","",8
"2018-07-12","both",20,"arts","","","","","","","","","","","","",1
"2018-07-19","both",20,"arts","","","","","","","","","","","","",1
"2018-07-31","both",20,"arts","","","","","","","","","","","","",2
"2018-09-14","both",20,"arts","","","","","","","","","","","","",7
"2018-09-26","both",20,"arts","","","","","","","","","","","","",2
"2018-11-06","both",20,"arts","","","","","","","","","","","","",1
"2018-12-06","both",20,"arts","","","","","","","","","","","","",2
"2018-12-15","both",20,"arts","","","","","","","","","","","","",1
"2019-01-07","both",20,"arts","","","","","","","","","","","","",4
"2019-01-09","both",20,"arts","","","","","","","","","","","","",8
"2019-01-16","both",20,"arts","","","","","","","","","","","","",2
"2019-01-23","both",20,"arts","","","","","","","","","","","","",1
"2019-01-24","both",20,"arts","","","","","","","","","","","","",4
"2019-02-06","both",20,"arts","","","","","","","","","","","","",1
"2019-02-17","both",20,"arts","","","","","","","","","","","","",1
"2019-02-21","both",20,"arts","","","","","","","","","","","","",2
"2019-02-28","both",20,"arts","","","","","","","","","","","","",5
"2019-03-04","both",20,"arts","","","","","","","","","","","","",1
"2019-03-05","both",20,"arts","","","","","","","","","","","","",6
"2019-03-07","both",20,"arts","","","","","","","","","","","","",2
"2019-03-12","both",20,"arts","","","","","","","","","","","","",1
"2019-03-13","both",20,"arts","","","","","","","","","","","","",5
"2019-03-18","both",20,"arts","","","","","","","","","","","","",3
"2019-03-21","both",20,"arts","","","","","","","","","","","","",11
"2019-03-22","both",20,"arts","","","","","","","","","","","","",2
"2019-03-23","both",20,"arts","","","","","","","","","","","","",2
"2019-03-25","both",20,"arts","","","","","","","","","","","","",4
"2019-03-27","both",20,"arts","","","","","","","","","","","","",1
"2019-03-28","both",20,"arts","","","","","","","","","","","","",1
"2019-03-29","both",20,"arts","","","","","","","","","","","","",3
"2019-03-31","both",20,"arts","","","","","","","","","","","","",2
"2019-04-01","both",20,"arts","","","","","","","","","","","","",2
"2019-04-08","both",20,"arts","","","","","","","","","","","","",2
"2019-04-10","both",20,"arts","","","","","","","","","","","","",1
"2019-04-11","both",20,"arts","","","","","","","","","","","","",2
"2019-04-13","both",20,"arts","","","","","","","","","","","","",4
"2019-04-19","both",20,"arts","","","","","","","","","","","","",35
"2019-04-21","both",20,"arts","","","","","","","","","","","","",1
"2019-04-22","both",20,"arts","","","","","","","","","","","","",1
"2019-04-24","both",20,"arts","","","","","","","","","","","","",1
"2019-04-25","both",20,"arts","","","","","","","","","","","","",4
"2019-04-29","both",20,"arts","","","","","","","","","","","","",6
"2019-04-30","both",20,"arts","","","","","","","","","","","","",2
"2019-05-01","both",20,"arts","","","","","","","","","","","","",1
"2019-05-15","both",20,"arts","","","","","","","","","","","","",1
"2019-06-03","both",20,"arts","","","","","","","","","","","","",1
"2019-06-19","both",20,"arts","","","","","","","","","","","","",2
"2018-05-07","both",10,"cooking","","","","","","","","","","","","",1
"2019-06-01","both",10,"cooking","","","","","","","","","","","","",6
"2018-02-06","both",20,"cooking","","","","","","","","","","","","",6
"2018-02-07","both",20,"cooking","","","","","","","","","","","","",2
"2018-02-08","both",20,"cooking","","","","","","","","","","","","",3
"2018-02-10","both",20,"cooking","","","","","","","","","","","","",1
"2018-02-11","both",20,"cooking","","","","","","","","","","","","",1
"2018-02-20","both",20,"cooking","","","","","","","","","","","","",2
"2018-02-22","both",20,"cooking","","","","","","","","","","","","",1
"2018-02-25","both",20,"cooking","","","","","","","","","","","","",2
"2018-02-28","both",20,"cooking","","","","","","","","","","","","",3
"2018-03-02","both",20,"cooking","","","","","","","","","","","","",7
"2018-03-04","both",20,"cooking","","","","","","","","","","","","",7
"2018-03-11","both",20,"cooking","","","","","","","","","","","","",2
"2018-03-18","both",20,"cooking","","","","","","","","","","","","",1
"2018-03-20","both",20,"cooking","","","","","","","","","","","","",1
"2018-03-24","both",20,"cooking","","","","","","","","","","","","",1
"2018-03-30","both",20,"cooking","","","","","","","","","","","","",1
"2018-04-02","both",20,"cooking","","","","","","","","","","","","",1
"2018-04-05","both",20,"cooking","","","","","","","","","","","","",6
"2018-04-06","both",20,"cooking","","","","","","","","","","","","",1
"2018-04-11","both",20,"cooking","","","","","","","","","","","","",2
"2018-04-13","both",20,"cooking","","","","","","","","","","","","",2
"2018-04-14","both",20,"cooking","","","","","","","","","","","","",3
"2018-04-21","both",20,"cooking","","","","","","","","","","","","",1
"2018-04-26","both",20,"cooking","","","","","","","","","","","","",1
"2018-04-30","both",20,"cooking","","","","","","","","","","","","",1
"2018-05-01","both",20,"cooking","","","","","","","","","","","","",5
"2018-05-03","both",20,"cooking","","","","","","","","","","","","",2
"2018-05-07","both",20,"cooking","","","","","","","","","","","","",2
"2018-05-08","both",20,"cooking","","","","","","","","","","","","",5
"2018-05-13","both",20,"cooking","","","","","","","","","","","","",1
"2018-05-14","both",20,"cooking","","","","","","","","","","","","",2
"2018-05-16","both",20,"cooking","","","","","","","","","","","","",2
"2018-05-20","both",20,"cooking","","","","","","","","","","","","",6
"2018-05-21","both",20,"cooking","","","","","","","","","","","","",1
"2018-05-22","both",20,"cooking","","","","","","","","","","","","",6
"2018-05-23","both",20,"cooking","","","","","","","","","","","","",2
"2018-05-25","both",20,"cooking","","","","","","","","","","","","",2
"2018-05-29","both",20,"cooking","","","","","","","","","","","","",1
"2018-06-01","both",20,"cooking","","","","","","","","","","","","",6
"2018-06-03","both",20,"cooking","","","","","","","","","","","","",1
"2018-06-06","both",20,"cooking","","","","","","","","","","","","",1
"2018-06-09","both",20,"cooking","","","","","","","","","","","","",1
"2018-06-11","both",20,"cooking","","","","","","","","","","","","",1
"2018-06-13","both",20,"cooking","","","","","","","","","","","","",1
"2018-06-15","both",20,"cooking","","","","","","","","","","","","",1
"2018-06-20","both",20,"cooking","","","","","","","","","","","","",2
"2018-06-21","both",20,"cooking","","","","","","","","","","","","",1
"2018-06-28","both",20,"cooking","","","","","","","","","","","","",2
"2018-07-05","both",20,"cooking","","","","","","","","","","","","",1
"2018-09-14","both",20,"cooking","","","","","","","","","","","","",2
"2018-09-28","both",20,"cooking","","","","","","","","","","","","",1
"2018-11-19","both",20,"cooking","","","","","","","","","","","","",2
"2019-01-23","both",20,"cooking","","","","","","","","","","","","",2
"2019-01-24","both",20,"cooking","","","","","","","","","","","","",1
"2019-01-31","both",20,"cooking","","","","","","","","","","","","",2
"2019-02-17","both",20,"cooking","","","","","","","","","","","","",1
"2019-02-28","both",20,"cooking","","","","","","","","","","","","",1
"2019-03-04","both",20,"cooking","","","","","","","","","","","","",4
"2019-03-14","both",20,"cooking","","","","","","","","","","","","",3
"2019-03-17","both",20,"cooking","","","","","","","","","","","","",12
"2019-03-18","both",20,"cooking","","","","","","","","","","","","",4
"2019-03-20","both",20,"cooking","","","","","","","","","","","","",1
"2019-03-22","both",20,"cooking","","","","","","","","","","","","",14
"2019-03-25","both",20,"cooking","","","","","","","","","","","","",3
"2019-03-29","both",20,"cooking","","","","","","","","","","","","",2
"2019-03-30","both",20,"cooking","","","","","","","","","","","","",14
"2019-04-01","both",20,"cooking","","","","","","","","","","","","",11
"2019-04-02","both",20,"cooking","","","","","","","","","","","","",1
"2019-04-06","both",20,"cooking","","","","","","","","","","","","",1
"2019-04-08","both",20,"cooking","","","","","","","","","","","","",1
"2019-04-14","both",20,"cooking","","","","","","","","","","","","",5
"2019-04-25","both",20,"cooking","","","","","","","","","","","","",5
"2019-04-28","both",20,"cooking","","","","","","","","","","","","",1
"2019-04-30","both",20,"cooking","","","","","","","","","","","","",8
"2019-05-02","both",20,"cooking","","","","","","","","","","","","",5
"2019-05-03","both",20,"cooking","","","","","","","","","","","","",9
"2019-05-06","both",20,"cooking","","","","","","","","","","","","",1
"2019-05-11","both",20,"cooking","","","","","","","","","","","","",1
"2019-05-14","both",20,"cooking","","","","","","","","","","","","",2
"2019-05-20","both",20,"cooking","","","","","","","","","","","","",12
"2019-05-21","both",20,"cooking","","","","","","","","","","","","",2
"2019-05-23","both",20,"cooking","","","","","","","","","","","","",1
"2019-05-24","both",20,"cooking","","","","","","","","","","","","",2
"2019-05-25","both",20,"cooking","","","","","","","","","","","","",3
"2019-05-26","both",20,"cooking","","","","","","","","","","","","",8
"2019-05-27","both",20,"cooking","","","","","","","","","","","","",1
"2019-05-28","both",20,"cooking","","","","","","","","","","","","",1
"2019-05-29","both",20,"cooking","","","","","","","","","","","","",3
"2019-05-30","both",20,"cooking","","","","","","","","","","","","",1
"2019-05-31","both",20,"cooking","","","","","","","","","","","","",3
"2019-06-01","both",20,"cooking","","","","","","","","","","","","",20
"2019-06-02","both",20,"cooking","","","","","","","","","","","","",1
"2019-06-03","both",20,"cooking","","","","","","","","","","","","",1
"2019-06-04","both",20,"cooking","","","","","","","","","","","","",2
"2019-06-05","both",20,"cooking","","","","","","","","","","","","",10
"2019-06-06","both",20,"cooking","","","","","","","","","","","","",10
"2019-06-07","both",20,"cooking","","","","","","","","","","","","",9
"2019-06-10","both",20,"cooking","","","","","","","","","","","","",4
"2019-06-11","both",20,"cooking","","","","","","","","","","","","",2
"2019-06-19","both",20,"cooking","","","","","","","","","","","","",1
"2019-06-23","both",20,"cooking","","","","","","","","","","","","",1
"2019-06-24","both",20,"cooking","","","","","","","","","","","","",3
"2019-06-26","both",20,"cooking","","","","","","","","","","","","",1
"2019-07-10","both",20,"cooking","","","","","","","","","","","","",2
"2018-02-06","both",20,"dance","","","","","","","","","","","","",1
"2018-02-08","both",20,"dance","","","","","","","","","","","","",9
"2018-02-10","both",20,"dance","","","","","","","","","","","","",5
"2018-02-11","both",20,"dance","","","","","","","","","","","","",1
"2018-02-22","both",20,"dance","","","","","","","","","","","","",1
"2018-02-25","both",20,"dance","","","","","","","","","","","","",4
"2018-03-01","both",20,"dance","","","","","","","","","","","","",2
"2018-03-04","both",20,"dance","","","","","","","","","","","","",2
"2018-03-07","both",20,"dance","","","","","","","","","","","","",2
"2018-03-11","both",20,"dance","","","","","","","","","","","","",1
"2018-03-13","both",20,"dance","","","","","","","","","","","","",1
"2018-03-14","both",20,"dance","","","","","","","","","","","","",2
"2018-03-16","both",20,"dance","","","","","","","","","","","","",1
"2018-03-21","both",20,"dance","","","","","","","","","","","","",1
"2018-03-24","both",20,"dance","","","","","","","","","","","","",1
"2018-04-02","both",20,"dance","","","","","","","","","","","","",3
"2018-04-04","both",20,"dance","","","","","","","","","","","","",4
"2018-04-05","both",20,"dance","","","","","","","","","","","","",2
"2018-04-09","both",20,"dance","","","","","","","","","","","","",1
"2018-04-10","both",20,"dance","","","","","","","","","","","","",3
"2018-04-20","both",20,"dance","","","","","","","","","","","","",2
"2018-04-21","both",20,"dance","","","","","","","","","","","","",5
"2018-04-25","both",20,"dance","","","","","","","","","","","","",1
"2018-05-03","both",20,"dance","","","","","","","","","","","","",1
