"","X","Id","Id2","Geography","TTL_population","Male","Female","Total","Age_Less_5","Age_5_to_9","Age_10_to_14","Age_15_to_17","Age_Less_18","Age_0_to_9","Age_10_to_19","Age_20_to_29","Age_30_to_39","Age_40_to_49","Age_50_to_59","Age_60_to_69","Age_70_to_79","Age_80_and_over","PCT_Less_18","White","Black","AmericanIndian","Asian","PacificIslanders","OtherRaces","Two.or.more.races","PCT_White","PCT_African","PCT_AmericanIndian","PCT_Asian","PCT_PacificIslander","PCT_OtherRaces","PCT_Two.or.more.races","Hispanic","PCT_Hispanic","TTPOP_25PLUS_EDU","LESS_THAN_HS_DIPLOMA","HSGREAD_OR_EQUIV_EDU","SOMECOLLEGE_OR_AA_EDU","BACHELORS_OR_HIGHER_EDU","Median_HH_income","Native","PCT_Housing_rent","PCT_Vehicle_none","PCT_Vehicle_own","TTPOP_18PLUS_LNG","LNG_English","LNG_Spanish","LNG_Spanish_English_bad","LNG_IndoEuropean","LNG_IndoEuropean_English_bad","LNG_AsianPacific","LNG_AsianPacific_English_bad","LNG_Others","LNG_Others_English_bad","TTL_HH_Children_under_18","Poverty_HH","Poverty_PCT_HH","MarriedCouple_HH","SingleDad_HH","SingleMom_HH","PCT_MarriedCouple_HH","PCT_SingleDad_HH","PCT_SingleMom_HH"
"294",294,"1500000US080310043032",80310043032,"Block Group 2, Census Tract 43.03, Denver County, Colorado",109,442,701,1143,36,82,89,33,240,118,122,17,86,138,188,303,90,81,20.997375328084,1104,0,8,11,0,0,40,96.5879265091863,0,0.699912510936133,0.962379702537183,0,0,3.49956255468067,30,27.5229357798165,886,11,17,41,817,"153056",1022,1.37795275590551,0,100,903,751,58,94,0,0,335,226,54,51,165,29,17.5757575757576,110,0,55,66.6666666666667,0,33.3333333333333
"295",295,"1500000US080310043033",80310043033,"Block Group 3, Census Tract 43.03, Denver County, Colorado",53,229,254,483,49,27,36,9,121,76,45,0,43,85,69,108,10,47,25.0517598343685,402,21,0,26,0,24,20,83.2298136645963,4.34782608695652,0,5.38302277432712,0,4.96894409937888,4.1407867494824,0,0,362,9,9,21,323,"182679",398,4.02010050251256,0,100,362,304,6,26,26,0,122,78,0,26,72,0,0,56,8,8,77.7777777777778,11.1111111111111,11.1111111111111
"296",296,"1500000US080310043034",80310043034,"Block Group 4, Census Tract 43.03, Denver County, Colorado",81,337,600,937,150,85,62,16,313,235,85,13,88,140,150,77,122,27,33.4044823906083,900,0,0,0,0,37,0,96.051227321238,0,0,0,0,3.94877267876201,0,0,0,612,0,0,27,585,"170833",869,15.0602409638554,3.01204819277108,96.9879518072289,624,560,10,54,0,0,159,140,45,9,170,0,0,121,9,40,71.1764705882353,5.29411764705882,23.5294117647059
"297",297,"1500000US080310043041",80310043041,"Block Group 1, Census Tract 43.04, Denver County, Colorado",63,628,700,1328,146,126,56,28,356,272,84,186,224,191,98,121,136,16,26.8072289156627,1304,0,24,0,0,0,0,98.1927710843374,0,1.80722891566265,0,0,0,0,241,382.539682539683,933,0,31,151,751,"88472",1313,25.4325259515571,2.59515570934256,97.4048442906575,972,903,69,0,0,0,273,204,0,0,148,0,0,148,0,0,100,0,0
"298",298,"1500000US080310043042",80310043042,"Block Group 2, Census Tract 43.04, Denver County, Colorado",67,487,539,1026,34,0,40,57,131,34,98,133,103,110,121,224,68,135,12.7680311890838,1010,1,0,0,0,14,2,98.4405458089669,0.0974658869395711,0,0,0,1.364522417154,0.194931773879142,92,137.313432835821,844,25,46,196,577,"98787",969,14.2857142857143,7.03296703296703,92.967032967033,895,815,16,64,0,0,368,337,49,15,91,0,0,48,29,14,52.7472527472528,31.8681318681319,15.3846153846154
"299",299,"1500000US080310043043",80310043043,"Block Group 3, Census Tract 43.04, Denver County, Colorado",107,725,936,1661,87,105,53,16,261,192,146,184,307,253,222,252,55,50,15.7134256472005,1374,15,77,19,0,96,160,82.7212522576761,0.903070439494281,4.63576158940397,1.14388922335942,0,5.7796508127634,9.63275135460566,263,245.794392523365,1220,19,110,234,857,"119750",1582,29.3316831683168,0.866336633663366,99.1336633663366,1400,1310,71,5,14,0,241,170,5,0,203,21,10.3448275862069,149,0,54,73.3990147783251,0,26.6009852216749
"300",300,"1500000US080310043044",80310043044,"Block Group 4, Census Tract 43.04, Denver County, Colorado",82,968,913,1881,66,72,43,42,223,138,97,443,491,385,216,111,0,0,11.8553960659224,1547,18,0,116,0,113,174,82.2434875066454,0.956937799043062,0,6.16693248272196,0,6.00744284954811,9.25039872408293,296,360.975609756098,1572,145,209,86,1132,"82422",1451,36.2051282051282,5.64102564102564,94.3589743589744,1658,1405,112,93,48,0,111,69,93,0,162,0,0,118,15,29,72.8395061728395,9.25925925925926,17.9012345679012
"301",301,"1500000US080310043061",80310043061,"Block Group 1, Census Tract 43.06, Denver County, Colorado",31,285,251,536,27,77,23,0,127,104,23,70,96,62,28,66,37,50,23.6940298507463,489,0,0,28,0,19,0,91.2313432835821,0,0,5.22388059701492,0,3.54477611940298,0,32,103.225806451613,369,13,12,69,275,"104866",536,22.1343873517787,4.74308300395257,95.2569169960474,409,350,35,24,0,0,139,80,0,24,61,8,13.1147540983607,36,17,8,59.0163934426229,27.8688524590164,13.1147540983607
"302",302,"1500000US080310043062",80310043062,"Block Group 2, Census Tract 43.06, Denver County, Colorado",47,370,456,826,17,15,90,36,158,32,135,61,162,134,99,173,30,0,19.1283292978208,636,12,23,75,0,0,160,76.9975786924939,1.45278450363196,2.78450363196126,9.07990314769976,0,0,19.3704600484261,0,0,638,0,60,0,578,"113289",780,18.2857142857143,0,100,668,656,0,0,12,0,134,134,0,0,92,0,0,50,29,13,54.3478260869565,31.5217391304348,14.1304347826087
"303",303,"1500000US080310043063",80310043063,"Block Group 3, Census Tract 43.06, Denver County, Colorado",117,781,1139,1920,219,64,62,21,366,283,113,354,333,194,263,138,101,141,19.0625,1542,256,0,62,0,0,120,80.3125,13.3333333333333,0,3.22916666666667,0,0,6.25,259,221.367521367521,1303,55,92,275,881,"83616",1692,79.8017348203222,4.7087980173482,95.2912019826518,1554,1361,97,33,6,57,376,249,30,30,168,9,5.35714285714286,168,0,0,100,0,0
"304",304,"1500000US080310043064",80310043064,"Block Group 4, Census Tract 43.06, Denver County, Colorado",44,380,456,836,75,35,57,0,167,110,57,0,197,185,147,81,36,23,19.9760765550239,769,12,55,0,0,0,0,91.9856459330144,1.43540669856459,6.57894736842105,0,0,0,0,65,147.727272727273,669,13,91,116,449,"77750",803,18.8940092165899,0,100,669,626,0,16,0,27,140,140,16,0,84,0,0,84,0,0,100,0,0
"305",305,"1500000US080310043065",80310043065,"Block Group 5, Census Tract 43.06, Denver County, Colorado",69,697,675,1372,177,112,54,21,364,289,75,119,213,116,190,128,105,137,26.530612244898,1372,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,912,0,100,77,735,"212500",1342,0,2.56916996047431,97.4308300395257,1008,993,0,15,0,0,313,298,0,15,180,0,0,180,0,0,100,0,0
"306",306,"1500000US080310044031",80310044031,"Block Group 1, Census Tract 44.03, Denver County, Colorado",75,444,330,774,8,25,7,59,99,33,114,157,145,88,94,91,41,11,12.7906976744186,614,53,0,0,0,55,104,79.328165374677,6.84754521963824,0,0,0,7.10594315245478,13.4366925064599,298,397.333333333333,524,114,57,159,194,"39646",637,34.453781512605,13.4453781512605,86.5546218487395,675,468,185,9,0,13,199,48,65,0,81,0,0,27,0,54,33.3333333333333,0,66.6666666666667
"307",307,"1500000US080310044032",80310044032,"Block Group 2, Census Tract 44.03, Denver County, Colorado",163,1029,980,2009,55,82,230,111,478,137,373,363,461,226,273,78,44,54,23.7929318068691,1119,554,44,0,0,223,138,55.6993529118965,27.5759084121453,2.1901443504231,0,0,11.100049776008,6.86908909905426,661,405.521472392638,1377,175,341,530,331,"46515",1640,55.6728232189974,8.83905013192612,91.1609498680739,1531,1163,307,9,0,52,363,181,29,9,195,71,36.4102564102564,127,28,40,65.1282051282051,14.3589743589744,20.5128205128205
"308",308,"1500000US080310044033",80310044033,"Block Group 3, Census Tract 44.03, Denver County, Colorado",164,885,865,1750,67,26,63,39,195,93,120,502,466,268,116,126,52,7,11.1428571428571,1238,269,33,59,0,82,138,70.7428571428571,15.3714285714286,1.88571428571429,3.37142857142857,0,4.68571428571429,7.88571428571429,506,308.536585365854,1359,69,216,416,658,"62868",1579,62.6733921815889,1.89155107187894,98.1084489281211,1555,1383,143,21,8,0,268,167,21,0,119,11,9.2436974789916,84,7,28,70.5882352941177,5.88235294117647,23.5294117647059
"309",309,"1500000US080310044041",80310044041,"Block Group 1, Census Tract 44.04, Denver County, Colorado",81,660,541,1201,106,26,14,55,201,132,94,77,586,163,81,0,15,53,16.7360532889259,973,15,38,14,0,0,322,81.0158201498751,1.24895920066611,3.16402997502082,1.16569525395504,0,0,26.8109908409659,235,290.123456790123,944,31,241,172,500,"62454",1187,19.3995381062356,0,100,1000,935,65,0,0,0,133,68,0,0,121,7,5.78512396694215,80,0,41,66.1157024793389,0,33.8842975206612
"310",310,"1500000US080310044042",80310044042,"Block Group 2, Census Tract 44.04, Denver County, Colorado",134,1322,1625,2947,349,303,317,60,1029,652,431,649,481,242,356,65,71,0,34.916864608076,777,1753,69,33,0,216,198,26.3657957244656,59.484221241941,2.34136409908381,1.11978282999661,0,7.32948761452325,6.71869697997964,516,385.074626865672,1557,256,296,572,433,"35083",1816,87.0689655172414,14.4827586206897,85.5172413793103,1918,1216,165,62,0,475,230,139,62,0,298,131,43.9597315436242,177,0,121,59.3959731543624,0,40.6040268456376
"311",311,"1500000US080310044043",80310044043,"Block Group 3, Census Tract 44.04, Denver County, Colorado",102,1220,1158,2378,175,158,195,28,556,333,274,418,375,333,485,102,28,30,23.380992430614,895,247,0,1045,0,128,126,37.636669470143,10.3868797308663,0,43.9444911690496,0,5.38267451640034,5.29857022708158,544,533.333333333333,1571,572,577,209,213,"24818",1338,72.507869884575,26.3378803777545,73.6621196222455,1822,878,256,339,331,18,196,176,265,104,254,166,65.3543307086614,108,0,146,42.5196850393701,0,57.4803149606299
"312",312,"1500000US080310044051",80310044051,"Block Group 1, Census Tract 44.05, Denver County, Colorado",86,791,756,1547,45,137,129,102,413,182,285,98,161,230,331,102,65,93,26.6968325791855,1449,15,0,50,0,14,38,93.6651583710407,0.96961861667744,0,3.23206205559147,0,0.904977375565611,2.45636716224952,160,186.046511627907,1009,0,53,152,804,"131639",1382,17.9571663920923,9.06095551894563,90.9390444810544,1134,957,29,66,41,41,239,210,53,13,210,0,0,168,17,25,80,8.09523809523809,11.9047619047619
"313",313,"1500000US080310044052",80310044052,"Block Group 2, Census Tract 44.05, Denver County, Colorado",74,382,857,1239,52,40,0,0,92,92,12,573,368,49,53,77,15,0,7.42534301856336,1018,16,24,55,0,98,56,82.1630347054076,1.29136400322841,1.93704600484262,4.43906376109766,0,7.90960451977401,4.51977401129944,153,206.756756756757,987,0,48,134,805,"68347",1171,100,0,100,1147,1018,38,52,39,0,87,49,65,0,48,0,0,48,0,0,100,0,0
"314",314,"1500000US080310044053",80310044053,"Block Group 3, Census Tract 44.05, Denver County, Colorado",81,597,917,1514,48,231,131,13,423,279,184,92,295,188,189,182,26,79,27.9392338177015,1136,143,5,32,0,0,396,75.0330250990753,9.44517833553501,0.330250990752972,2.11360634081902,0,0,26.1558784676354,403,497.530864197531,1021,58,232,245,486,"50735",1356,51.9390581717452,37.6731301939058,62.3268698060942,1091,899,134,29,13,16,260,126,40,0,232,49,21.1206896551724,108,16,108,46.551724137931,6.89655172413793,46.551724137931
"315",315,"1500000US080310044054",80310044054,"Block Group 4, Census Tract 44.05, Denver County, Colorado",240,2069,2224,4293,273,176,314,143,906,449,496,325,744,690,550,624,221,194,21.1041229909154,3372,300,43,247,0,183,296,78.5464709993012,6.98812019566737,1.00163056137899,5.7535522944328,0,4.26275331935709,6.89494525972513,346,144.166666666667,3256,95,194,354,2613,"113389",3741,33.2633788037775,6.50577124868835,93.4942287513117,3387,2868,177,57,112,173,971,758,57,0,546,37,6.77655677655678,433,21,92,79.3040293040293,3.84615384615385,16.8498168498169
"316",316,"1500000US080310045031",80310045031,"Block Group 1, Census Tract 45.03, Denver County, Colorado",92,881,865,1746,228,211,235,42,716,439,336,297,260,133,125,70,58,28,41.008018327606,1464,17,0,0,0,257,16,83.8487972508591,0.973654066437572,0,0,0,14.7193585337915,0.916380297823597,1417,1540.21739130435,888,312,381,137,58,"36920",1197,74.7368421052632,12.8421052631579,87.1578947368421,1030,254,776,0,0,0,530,342,45,0,290,61,21.0344827586207,214,0,76,73.7931034482759,0,26.2068965517241
"317",317,"1500000US080310045032",80310045032,"Block Group 2, Census Tract 45.03, Denver County, Colorado",86,886,503,1389,68,88,100,119,375,156,248,202,229,241,162,80,47,24,26.9978401727862,1145,0,0,142,0,97,10,82.4334053275738,0,0,10.2231821454284,0,6.98344132469402,0.719942404607631,981,1140.6976744186,921,206,370,176,169,"45841",796,40.1805869074492,9.25507900677201,90.744920993228,1014,410,534,0,70,0,453,201,61,0,187,26,13.903743315508,137,0,50,73.2620320855615,0,26.7379679144385
"318",318,"1500000US080310045033",80310045033,"Block Group 3, Census Tract 45.03, Denver County, Colorado",65,437,660,1097,75,145,222,61,503,220,283,152,191,101,101,31,18,0,45.8523245214221,880,0,0,0,0,217,0,80.2187784867821,0,0,0,0,19.7812215132179,0,1051,1616.92307692308,587,254,161,109,63,"35431",753,78.6486486486486,14.0540540540541,85.945945945946,594,193,401,0,0,0,243,188,19,0,217,99,45.6221198156682,136,0,81,62.6728110599078,0,37.3271889400922
"319",319,"1500000US080310045041",80310045041,"Block Group 1, Census Tract 45.04, Denver County, Colorado",111,578,990,1568,182,185,80,17,464,367,133,248,351,134,185,78,41,31,29.5918367346939,1262,10,14,138,0,144,0,80.484693877551,0.637755102040816,0.892857142857143,8.80102040816327,0,9.18367346938776,0,1148,1034.23423423423,950,341,210,313,86,"33942",1033,61.822125813449,6.941431670282,93.058568329718,1104,352,629,0,123,0,434,269,60,0,251,80,31.8725099601594,108,26,117,43.0278884462151,10.3585657370518,46.6135458167331
"320",320,"1500000US080310045042",80310045042,"Block Group 2, Census Tract 45.04, Denver County, Colorado",160,837,1142,1979,229,279,173,91,772,508,331,268,231,168,152,176,55,90,39.0096008084891,1668,20,190,0,0,91,20,84.2849924204144,1.01061141990905,9.60080848913593,0,0,4.59828196058615,1.01061141990905,1591,994.375,1032,498,387,101,46,"47625",1529,50.9803921568627,9.3681917211329,90.6318082788671,1207,611,596,0,0,0,583,213,129,0,282,118,41.8439716312057,148,30,104,52.4822695035461,10.6382978723404,36.8794326241135
"321",321,"1500000US080310045043",80310045043,"Block Group 3, Census Tract 45.04, Denver County, Colorado",60,393,453,846,104,65,107,20,296,169,133,209,104,156,46,8,21,0,34.9881796690307,594,82,18,0,0,99,106,70.2127659574468,9.69267139479905,2.12765957446809,0,0,11.7021276595745,12.5295508274232,634,1056.66666666667,476,118,68,247,43,"52000",683,56.4,3.6,96.4,550,221,274,0,0,55,215,59,21,0,150,15,10,127,0,23,84.6666666666667,0,15.3333333333333
"322",322,"1500000US080310045051",80310045051,"Block Group 1, Census Tract 45.05, Denver County, Colorado",156,1229,1119,2348,326,278,216,40,860,604,337,315,262,373,289,133,25,10,36.6269165247019,2077,143,5,0,0,91,64,88.458262350937,6.09028960817717,0.212947189097104,0,0,3.87563884156729,2.72572402044293,1847,1183.97435897436,1295,669,217,295,114,"24138",1633,67.1641791044776,18.955223880597,81.044776119403,1488,495,993,0,0,0,646,433,51,0,330,163,49.3939393939394,147,7,176,44.5454545454545,2.12121212121212,53.3333333333333
"323",323,"1500000US080310045052",80310045052,"Block Group 2, Census Tract 45.05, Denver County, Colorado",58,565,490,1055,42,131,109,57,339,173,193,314,108,181,57,11,18,0,32.1327014218009,1052,0,3,0,0,0,0,99.7156398104265,0,0.28436018957346,0,0,0,0,904,1558.62068965517,515,172,256,62,25,"34188",735,93.4256055363322,0,100,716,396,295,25,0,0,92,203,47,0,127,66,51.9685039370079,95,16,16,74.8031496062992,12.5984251968504,12.5984251968504
"324",324,"1500000US080310045053",80310045053,"Block Group 3, Census Tract 45.05, Denver County, Colorado",94,624,720,1344,72,226,210,56,564,298,290,146,187,152,110,84,77,0,41.9642857142857,1241,9,9,65,0,20,0,92.3363095238095,0.669642857142857,0.669642857142857,4.83630952380952,0,1.48809523809524,0,1079,1147.87234042553,745,235,400,73,37,"-",940,62.5396825396825,11.1111111111111,88.8888888888889,780,313,402,13,52,0,330,159,47,13,198,90,45.4545454545455,123,11,64,62.1212121212121,5.55555555555556,32.3232323232323
"325",325,"1500000US080310045061",80310045061,"Block Group 1, Census Tract 45.06, Denver County, Colorado",100,557,364,921,67,54,118,89,328,121,208,161,138,179,82,22,5,5,35.6134636264929,719,146,0,6,0,34,32,78.0673181324647,15.8523344191097,0,0.651465798045603,0,3.69163952225842,3.47448425624321,630,630,515,227,136,102,50,"41417",647,68.8259109311741,6.07287449392713,93.9271255060729,593,222,321,0,0,50,153,190,5,0,117,50,42.7350427350427,87,0,30,74.3589743589744,0,25.6410256410256
"326",326,"1500000US080310045062",80310045062,"Block Group 2, Census Tract 45.06, Denver County, Colorado",154,892,694,1586,80,161,142,70,453,241,262,243,193,216,142,203,51,35,28.562421185372,1264,5,16,197,0,104,0,79.6973518284994,0.315258511979823,1.00882723833544,12.421185372005,0,6.55737704918033,0,1212,787.012987012987,1007,381,353,187,86,"40417",1049,48.2323232323232,5.55555555555556,94.4444444444444,1133,503,514,49,67,0,362,295,101,27,183,57,31.1475409836066,133,9,41,72.6775956284153,4.91803278688525,22.4043715846995
"327",327,"1500000US080310045063",80310045063,"Block Group 3, Census Tract 45.06, Denver County, Colorado",164,662,851,1513,163,196,252,82,693,359,371,212,227,98,82,74,42,48,45.8030403172505,945,197,48,85,0,118,240,62.4586913417052,13.0204890945142,3.172504957039,5.61797752808989,0,7.7990746860542,15.862524785195,1134,691.463414634146,672,328,166,141,37,"24875",1091,72.1951219512195,18.0487804878049,81.9512195121951,820,318,414,0,73,15,381,94,76,0,293,138,47.098976109215,118,11,164,40.2730375426621,3.7542662116041,55.9726962457338
"328",328,"1500000US080310046011",80310046011,"Block Group 1, Census Tract 46.01, Denver County, Colorado",70,607,570,1177,167,35,124,46,372,202,219,132,128,126,155,102,56,57,31.6057774001699,1095,22,51,0,0,9,0,93.0331350892098,1.86915887850467,4.33305012744265,0,0,0.764655904842821,0,865,1235.71428571429,630,138,246,169,77,"45705",868,39.2018779342723,2.34741784037559,97.6525821596244,805,418,381,6,0,0,354,169,57,0,161,20,12.4223602484472,116,25,20,72.0496894409938,15.527950310559,12.4223602484472
"329",329,"1500000US080310046012",80310046012,"Block Group 2, Census Tract 46.01, Denver County, Colorado",89,759,661,1420,90,41,159,52,342,131,222,321,119,169,173,117,94,74,24.0845070422535,1382,0,0,8,0,30,0,97.3239436619718,0,0,0.563380281690141,0,2.11267605633803,0,1079,1212.3595505618,906,288,325,222,71,"44850",1204,37.0577281191806,22.3463687150838,77.6536312849162,1078,585,476,9,8,0,496,265,67,9,170,7,4.11764705882353,71,25,74,41.7647058823529,14.7058823529412,43.5294117647059
"330",330,"1500000US080310046013",80310046013,"Block Group 3, Census Tract 46.01, Denver County, Colorado",132,839,1097,1936,146,177,79,100,502,323,281,194,271,297,234,225,0,111,25.9297520661157,1573,49,57,121,0,118,36,81.25,2.53099173553719,2.94421487603306,6.25,0,6.09504132231405,1.8595041322314,1047,793.181818181818,1256,338,416,279,223,"59600",1594,24.496644295302,4.36241610738255,95.6375838926175,1434,862,451,0,121,0,607,242,32,0,213,24,11.2676056338028,108,55,50,50.7042253521127,25.8215962441315,23.4741784037559
"331",331,"1500000US080310046014",80310046014,"Block Group 4, Census Tract 46.01, Denver County, Colorado",83,552,553,1105,68,89,18,44,219,157,62,124,272,53,299,42,17,79,19.8190045248869,1015,0,0,16,0,41,66,91.8552036199095,0,0,1.44796380090498,0,3.710407239819,5.97285067873303,544,655.421686746988,856,88,302,227,239,"38824",1012,18.6170212765957,0,100,886,713,138,24,11,0,214,116,24,0,100,7,7,57,8,35,57,8,35
"332",332,"1500000US080310046021",80310046021,"Block Group 1, Census Tract 46.02, Denver County, Colorado",124,1310,670,1980,130,217,68,104,519,347,210,340,266,273,145,256,72,71,26.2121212121212,1355,73,126,198,0,196,64,68.4343434343434,3.68686868686869,6.36363636363636,10,0,9.8989898989899,3.23232323232323,1156,932.258064516129,1354,411,438,154,351,"36116",1373,62.4521072796935,29.3742017879949,70.6257982120051,1461,709,616,24,112,0,674,302,73,7,281,59,20.9964412811388,218,17,46,77.5800711743772,6.04982206405694,16.3701067615658
"333",333,"1500000US080310046022",80310046022,"Block Group 2, Census Tract 46.02, Denver County, Colorado",91,1305,1528,2833,229,219,177,156,781,448,428,478,528,544,169,164,58,16,27.5679491704906,1882,122,223,158,0,448,0,66.4313448641017,4.30638898693964,7.87151429579951,5.57712672079068,0,15.8136251323685,0,1980,2175.82417582418,1713,677,718,145,173,"58940",1633,49.1634491634492,0,100,2052,820,1084,0,78,70,808,548,49,0,356,117,32.8651685393258,268,33,55,75.2808988764045,9.26966292134832,15.4494382022472
"334",334,"1500000US080310046023",80310046023,"Block Group 3, Census Tract 46.02, Denver County, Colorado",61,677,712,1389,132,151,37,70,390,283,185,219,296,150,150,104,0,2,28.0777537796976,910,40,33,15,0,366,50,65.5147588192945,2.87976961843053,2.37580993520518,1.07991360691145,0,26.3498920086393,3.59971202303816,910,1491.80327868852,890,303,268,214,105,"41507",987,61.576354679803,0,100,999,605,379,0,15,0,263,278,0,0,208,29,13.9423076923077,148,0,60,71.1538461538462,0,28.8461538461538
