"","camp_address_1","camp_zip","session_date_start","session_date_end","session_max_age","session_min_age","total.duration","lat","lon","session_id","session_size","session_cost","session_categories"
"3774","111 Havana St","80010","7/29/19","8/2/19","9","5",15,39.5933319,-104.8107186,"47894"," ",85,"sports"
"3775","111 Havana St","80010","8/5/19","8/9/19","9","5",15,39.7187276,-104.8671524,"47895"," ",85,"sports"
"3776","111 Havana St","80010","8/5/19","8/9/19","9","5",15,39.4959002,-104.8725128,"47896"," ",85,"sports"
"3777","111 Havana St","80010","6/24/19","6/27/19","11","8",5,39.5933319,-104.8107186,"47897"," ",85,"sports"
"3778","111 Havana St","80010","6/24/19","6/27/19","14","12",5,39.5933319,-104.8107186,"47898"," ",85,"sports"
"3779","111 Havana St","80010","6/24/19","6/27/19","18","15",5,39.5933319,-104.8107186,"47899"," ",85,"sports"
"3780","111 Havana St","80010","6/24/19","6/27/19","11","8",5,39.4959002,-104.8725128,"47900"," ",85,"sports"
"3781","111 Havana St","80010","6/24/19","6/27/19","14","12",5,39.4959002,-104.8725128,"47901"," ",85,"sports"
"3782","111 Havana St","80010","6/24/19","6/27/19","18","15",5,39.4959002,-104.8725128,"47902"," ",85,"sports"
"3783","111 Havana St","80010","7/8/19","7/11/19","18","8",5,39.7187276,-104.8671524,"47903"," ",85,"sports"
"3784","111 Havana St","80010","7/8/19","7/11/19","14","12",5,39.7187276,-104.8671524,"47904"," ",85,"sports"
"3785","111 Havana St","80010","7/8/19","7/11/19","18","15",5,39.7187276,-104.8671524,"47905"," ",85,"sports"
"3786","111 Havana St","80010","7/15/19","7/18/19","18","8",5,39.4959002,-104.8725128,"47906"," ",85,"sports"
"3787","111 Havana St","80010","7/15/19","7/18/19","14","12",5,39.4959002,-104.8725128,"47907"," ",85,"sports"
"3788","111 Havana St","80010","7/15/19","7/18/19","18","15",5,39.4959002,-104.8725128,"47908"," ",85,"sports"
"3789","111 Havana St","80010","7/22/19","7/25/19","18","8",5,39.7187276,-104.8671524,"47909"," ",85,"sports"
"3790","111 Havana St","80010","7/22/19","7/25/19","14","12",5,39.7187276,-104.8671524,"47910"," ",85,"sports"
"3791","111 Havana St","80010","7/22/19","7/25/19","18","15",5,39.7187276,-104.8671524,"47911"," ",85,"sports"
"3792","111 Havana St","80010","7/22/19","7/25/19","11","8",5,39.5933319,-104.8107186,"47912"," ",85,"sports"
"3793","111 Havana St","80010","7/22/19","7/25/19","14","12",5,39.5933319,-104.8107186,"47913"," ",85,"sports"
"3794","111 Havana St","80010","7/22/19","7/25/19","18","15",5,39.5933319,-104.8107186,"47914"," ",85,"sports"
"3795","111 Havana St","80010","7/29/19","8/1/19","18","8",5,39.7187276,-104.8671524,"47915"," ",85,"sports"
"3796","111 Havana St","80010","7/29/19","8/1/19","14","12",5,39.7187276,-104.8671524,"47916"," ",85,"sports"
"3797","111 Havana St","80010","7/29/19","8/1/19","18","15",5,39.7187276,-104.8671524,"47917"," ",85,"sports"
"3798","111 Havana St","80010","7/29/19","8/1/19","18","8",5,39.5933319,-104.8107186,"47918"," ",85,"sports"
"3799","111 Havana St","80010","7/29/19","8/1/19","14","12",5,39.5933319,-104.8107186,"47919"," ",85,"sports"
"3800","111 Havana St","80010","7/29/19","8/1/19","18","15",5,39.5933319,-104.8107186,"47920"," ",85,"sports"
"3801","111 Havana St","80010","7/29/19","8/1/19","18","8",5,39.4959002,-104.8725128,"47921"," ",85,"sports"
"3802","111 Havana St","80010","7/29/19","8/1/19","14","12",5,39.4959002,-104.8725128,"47922"," ",85,"sports"
"3803","111 Havana St","80010","7/29/19","8/1/19","18","15",5,39.4959002,-104.8725128,"47923"," ",85,"sports"
"3804","111 Havana St","80010","6/17/19","6/20/19","18","7",12,39.7187276,-104.8671524,"47924"," ",145,"sports"
"3805","111 Havana St","80010","6/24/19","6/27/19","18","7",12,39.5933319,-104.8107186,"47925"," ",145,"sports"
"3806","111 Havana St","80010","7/8/19","7/11/19","18","7",12,39.718677,-104.867159,"47926"," ",145,"sports"
"3807","111 Havana St","80010","7/8/19","7/11/19","18","7",12,39.5933319,-104.8107186,"47927"," ",145,"sports"
"3808","111 Havana St","80010","7/15/19","7/18/19","18","7",12,39.7187276,-104.8671524,"47928"," ",145,"sports"
"3809","111 Havana St","80010","7/22/19","7/25/19","18","7",12,39.718677,-104.867159,"47929"," ",145,"sports"
"3810","111 Havana St","80010","7/22/19","7/25/19","18","7",12,39.5933319,-104.8107186,"47930"," ",145,"sports"
"3811","111 Havana St","80010","7/29/19","8/1/19","18","7",12,39.7187276,-104.8671524,"47931"," ",145,"sports"
"3812","111 Havana St","80010","7/29/19","8/1/19","18","7",12,39.7187276,-104.8671524,"47932"," ",145,"sports"
"3813","111 Havana St","80010","7/29/19","8/1/19","18","7",12,39.4959002,-104.8725128,"47933"," ",145,"sports"
"3814","111 Havana St","80010","6/10/19","6/13/19","18","7",8,39.3579689,-104.8392455,"47934"," ",150,"sports"
"3815","111 Havana St","80010","7/15/19","7/18/19","18","7",8,39.3579689,-104.8392455,"47935"," ",150,"sports"
"3816","111 Havana St","80010","6/17/19","6/21/19","13","7",20,39.7370931,-104.7588629,"47936"," ",215,"sports"
"3817","111 Havana St","80010","6/24/19","6/28/19","13","7",20,39.5933319,-104.8107186,"47937"," ",215,"sports"
"3818","111 Havana St","80010","7/8/19","7/12/19","13","7",20,39.7370931,-104.7588629,"47938"," ",215,"sports"
"3819","111 Havana St","80010","7/15/19","7/19/19","13","7",20,39.5933319,-104.8107186,"47939"," ",215,"sports"
"3820","111 Havana St","80010","7/22/19","7/26/19","13","7",20,39.4959002,-104.8725128,"47940"," ",215,"sports"
"3821","111 Havana St","80010","7/29/19","8/2/19","13","7",20,39.7370931,-104.7588629,"47941"," ",215,"sports"
"3822","111 Havana St","80010","7/29/19","8/2/19","13","7",20,39.5933319,-104.8107186,"47942"," ",215,"sports"
"3823","111 Havana St","80010","8/5/19","8/9/19","13","7",20,39.7187276,-104.8671524,"47943"," ",215,"sports"
"3824","111 Havana St","80010","7/22/19","7/26/19","18","10",35,39.7187276,-104.8671524,"47944"," ",395,"sports"
"3825","111 Havana St","80010","7/15/19","7/19/19","18","10",35,39.7187276,-104.8671524,"47945"," ",395,"sports"
"3826","111 Havana St","80010","6/24/19","6/28/19","18","10",35,39.7187276,-104.8671524,"47946"," ",395,"sports"
"3827","2501 Dallas Street, Suite 280","80010","6/10/19","6/14/19","15","7",9,39.7530479,-104.8773876,"47980","12",199,"arts,academic"
"3828","2501 Dallas Street, Suite 280","80010","6/24/19","6/28/19","15","7",9,39.7530479,-104.8773876,"47981","12",199,"arts,academic"
"3829","2501 Dallas Street, Suite 280","80010","7/8/19","7/12/19","15","7",9,39.7530479,-104.8773876,"47982","12",199,"arts,academic"
"3830","2501 Dallas Street, Suite 280","80010","7/22/19","7/26/19","15","7",9,39.7530479,-104.8773876,"47983","12",199,"arts,academic"
"3831","1510 York St, 3rd Floor","80206","6/10/19","6/21/19","18","12",60,39.7444994,-104.9043286,"47984"," ",870,"arts,specialNeedsStudent,scholarshipsAvailable"
"3832","1510 York St, 3rd Floor","80206","6/24/19","7/5/19","18","12",60,39.7444994,-104.9043286,"47985"," ",870,"arts,specialNeedsStudent,scholarshipsAvailable"
"3833","1510 York St, 3rd Floor","80206","7/8/19","7/19/19","18","12",60,39.7444994,-104.9043286,"47986"," ",870,"specialNeedsStudent,scholarshipsAvailable,arts"
"3834","1510 York St, 3rd Floor","80206","7/22/19","8/2/19","18","12",60,39.7556419,-105.0225932,"47987"," ",870,"scholarshipsAvailable,specialNeedsStudent,arts"
"3835","5214 East Colfax","80220","6/17/19","6/17/19","16","7",2,39.73989,-104.9266341,"49259"," ",35,"arts"
"3836","5214 East Colfax","80220","7/17/19","7/17/19","16","7",2,39.73989,-104.9266341,"49260"," ",35,"arts"
"3837","5214 East Colfax","80220","8/15/19","8/15/19","16","7",2,39.73989,-104.9266341,"49261"," ",35,"arts"
"3838","5214 East Colfax","80220","6/18/19","6/18/19","16","7",2,39.73989,-104.9266341,"49262"," ",25,"arts"
"3839","5214 East Colfax","80220","7/18/19","7/18/19","16","7",2,39.73989,-104.9266341,"49263"," ",25,"arts"
"3840","5214 East Colfax","80220","6/19/19","6/19/19","16","7",2,39.73989,-104.9266341,"49264"," ",25,"arts"
"3841","5214 East Colfax","80220","6/20/19","6/20/19","16","7",2,39.73989,-104.9266341,"49265"," ",35,"arts"
"3842","5214 East Colfax","80220","6/24/19","6/24/19","16","7",2,39.73989,-104.9266341,"49266"," ",35,"arts"
"3843","5214 East Colfax","80220","6/25/19","6/27/19","16","7",4,39.73989,-104.9266341,"49267"," ",50,"arts"
"3844","5214 East Colfax","80220","6/27/19","6/27/19","16","7",2,39.73989,-104.9266341,"49268"," ",45,"arts"
"3845","5214 East Colfax","80220","7/25/19","7/25/19","16","7",2,39.73989,-104.9266341,"49269"," ",45,"arts"
"3846","5214 East Colfax","80220","7/24/19","7/24/19","16","7",2,39.73989,-104.9266341,"49270"," ",35,"arts"
"3847","5214 East Colfax","80220","8/13/19","8/13/19","16","7",2,39.73989,-104.9266341,"49271"," ",35,"arts"
"3848","5214 East Colfax","80220","8/12/19","8/12/19","16","7",2,39.73989,-104.9266341,"49272"," ",25,"arts"
"3849","5214 East Colfax","80220","7/15/19","7/15/19","16","7",2,39.73989,-104.9266341,"49273"," ",28,"arts"
"3850","5214 East Colfax","80220","7/16/19","7/16/19","16","7",2,39.73989,-104.9266341,"49274"," ",25,"arts"
"3851","5214 East Colfax","80220","8/14/19","8/14/19","16","7",2,39.73989,-104.9266341,"49275"," ",25,"arts"
"3852","5214 East Colfax","80220","7/22/19","7/22/19","16","7",2,39.73989,-104.9266341,"49276"," ",25,"arts"
"3853","2 Steele Street","80206","6/3/19","6/13/19","17","12",32,39.7165428,-104.9495176,"49377"," ",300,"scholarshipsAvailable,arts"
"3854","4459 Jason St","80211","6/10/19","6/14/19","12","6",15,39.7775754,-104.9994221,"49506","6",208,"arts,sports,scholarshipsAvailable"
"3855","4459 Jason St","80211","6/24/19","6/28/19","12","6",35,39.7775754,-104.9994221,"49507","10",396,"sports,arts,scholarshipsAvailable"
"3856","4459 Jason St","80211","7/8/19","7/12/19","12","6",35,39.7775754,-104.9994221,"49508","10",396,"sports,scholarshipsAvailable,arts"
"3857","4459 Jason St","80211","7/22/19","7/26/19","12","6",35,39.7775754,-104.9994221,"49509","10",396,"sports,arts,scholarshipsAvailable"
"3858","4459 Jason St","80211","8/5/19","8/9/19","12","6",35,39.7775754,-104.9994221,"49510","10",396,"arts,scholarshipsAvailable,sports"
"3859","101 Ulster Ct.","80230","6/17/19","6/21/19","14","7",32.5,39.7228764,-104.8939458,"49516","16",399,"stem,offersBeforeAfterCare,academic"
"3860","101 Ulster Ct.","80230","6/17/19","6/21/19","14","7",22.5,39.7228764,-104.8939458,"49517","16",299,"offersBeforeAfterCare,academic,stem"
"3861","101 Ulster Ct.","80230","6/24/19","6/28/19","14","7",32.5,39.7228764,-104.8939458,"49518","16",399,"academic,stem,offersBeforeAfterCare"
"3862","101 Ulster Ct.","80230","6/24/19","6/28/19","14","7",22.5,39.7228764,-104.8939458,"49519","16",299,"offersBeforeAfterCare,academic,stem"
"3863","101 Ulster Ct.","80230","7/22/19","7/26/19","14","7",32.5,39.7228764,-104.8939458,"49520","16",399,"academic,stem,offersBeforeAfterCare"
"3864","101 Ulster Ct.","80230","7/22/19","7/26/19","14","7",22.5,39.7228764,-104.8939458,"49521","16",299,"offersBeforeAfterCare,academic,stem"
"3865","101 Ulster Ct.","80230","7/29/19","8/2/19","14","7",32.5,39.7228764,-104.8939458,"49522","16",399,"offersBeforeAfterCare,academic,stem"
"3866","101 Ulster Ct.","80230","7/29/19","8/2/19","14","7",22.5,39.7228764,-104.8939458,"49523","16",299,"academic,stem,offersBeforeAfterCare"
"3867","101 Ulster Ct.","80230","8/5/19","8/9/19","14","7",32.5,39.7228764,-104.8939458,"49524","16",399,"academic,stem,offersBeforeAfterCare"
"3868","101 Ulster Ct.","80230","8/5/19","8/9/19","14","7",22.5,39.7228764,-104.8939458,"49525","16",299,"academic,stem,offersBeforeAfterCare"
"3869","101 Ulster Ct.","80230","8/12/19","8/16/19","14","7",32.5,39.7228764,-104.8939458,"49526","16",399,"stem,academic,offersBeforeAfterCare"
"3870","101 Ulster Ct.","80230","8/12/19","8/16/19","14","7",22.5,39.7228764,-104.8939458,"49527","16",299,"stem,academic,offersBeforeAfterCare"
"3871","3443 S Galena St","80231","6/24/19","6/28/19","12","9",10,39.7370931,-104.7588629,"49528","80",399," "
"3872","3443 S Galena St","80231","8/7/19","12/6/19","16","13",18,39.7370931,-104.7588629,"49530","80",399," "
"3873","3443 S Galena St","80231","6/17/19","6/21/19","9","4",20,39.6596276,-104.9374708,"49531","80",195," "
"3874","3443 S Galena St","80231","6/24/19","6/28/19","9","4",20,39.6596276,-104.9374708,"49532","80",195," "
"3875","3443 S Galena St","80231","8/7/19","12/6/19","9","4",36,39.6596276,-104.9374708,"49533","80",195," "
"3876","3443 S Galena St","80231","7/15/19","7/19/19","9","4",20,39.6596276,-104.9374708,"49534","80",195," "
"3877","14949 E. Alameda Parkway","80012","6/11/19","6/11/19","11","5",1,39.7104956,-104.815093,"49535"," ",0,"stem,arts,nature,academic"
"3878","14949 E. Alameda Parkway","80012","7/9/19","7/9/19","11","5",1,39.7104956,-104.815093,"49536"," ",0,"arts,nature,academic,stem"
"3879","14949 E. Alameda Parkway","80012","6/28/19","6/28/19","11","5",1,39.7104956,-104.815093,"49537"," ",0,"nature,academic,stem,arts"
"3880","14949 E. Alameda Parkway","80012","7/19/19","7/19/19","12","7",1,39.7104956,-104.815093,"49538"," ",0,"academic,stem,arts,nature"
"3881","14949 E. Alameda Parkway","80012","7/20/19","7/20/19","18","0",1,39.7104956,-104.815093,"49539"," ",0,"arts,academic,nature,stem"
"3882","14949 E. Alameda Parkway","80012","6/6/19","6/6/19","14","9",1,39.7104956,-104.815093,"49540"," ",0,"academic,nature,stem,arts"
"3883","14949 E. Alameda Parkway","80012","7/26/19","7/26/19","11","5",1,39.7104956,-104.815093,"49541"," ",0,"academic,nature,arts,stem"
"3884","14949 E. Alameda Parkway","80012","6/2/19","6/2/19","18","0",1,39.7104956,-104.815093,"49542"," ",0,"arts,stem,nature,academic"
"3885","14949 E. Alameda Parkway","80012","6/4/19","6/4/19","11","5",1,39.7104956,-104.815093,"49543"," ",0,"stem,nature,academic,arts"
"3886","14949 E. Alameda Parkway","80012","6/11/19","6/11/19","11","5",1,39.7104956,-104.815093,"49544"," ",0,"nature,academic,arts,stem"
"3887","14949 E. Alameda Parkway","80012","6/18/19","6/18/19","11","5",1,39.7104956,-104.815093,"49545"," ",0,"nature,academic,arts,stem"
"3888","14949 E. Alameda Parkway","80012","6/25/19","6/25/19","11","5",1,39.7104956,-104.815093,"49546"," ",0,"arts,nature,stem,academic"
"3889","14949 E. Alameda Parkway","80012","7/2/19","7/2/19","11","5",1,39.7104956,-104.815093,"49547"," ",0,"academic,arts,nature,stem"
"3890","14949 E. Alameda Parkway","80012","7/9/19","7/9/19","11","5",1,39.7104956,-104.815093,"49548"," ",0,"nature,stem,academic,arts"
"3891","14949 E. Alameda Parkway","80012","7/16/19","7/16/19","11","5",1,39.7104956,-104.815093,"49549"," ",0,"academic,stem,nature,arts"
"3892","14949 E. Alameda Parkway","80012","7/23/19","7/23/19","11","5",1,39.7104956,-104.815093,"49550"," ",0,"stem,academic,arts,nature"
"3893","14949 E. Alameda Parkway","80012","7/30/19","7/30/19","11","5",1,39.7104956,-104.815093,"49551"," ",0,"academic,nature,stem,arts"
"3894","14949 E. Alameda Parkway","80012","6/27/19","6/27/19","18","11",1,39.7104956,-104.815093,"49552"," ",0,"academic,arts,nature,stem"
"3895","14949 E. Alameda Parkway","80012","7/11/19","7/11/19","18","11",1,39.7104956,-104.815093,"49553"," ",0,"nature,academic,arts,stem"
"3896","14949 E. Alameda Parkway","80012","7/18/19","7/18/19","18","11",1,39.7104956,-104.815093,"49554"," ",0,"academic,nature,arts,stem"
"3897","14949 E. Alameda Parkway","80012","6/13/19","6/13/19","18","11",1,39.7104956,-104.815093,"49555"," ",0,"arts,nature,academic,stem"
"3898","14949 E. Alameda Parkway","80012","6/6/19","6/6/19","14","9",1,39.7104956,-104.815093,"49556"," ",0,"arts,nature,stem,academic"
"3899","14949 E. Alameda Parkway","80012","6/13/19","6/13/19","14","9",1,39.7104956,-104.815093,"49557"," ",0,"stem,academic,arts,nature"
"3900","14949 E. Alameda Parkway","80012","6/20/19","6/20/19","14","9",1,39.7104956,-104.815093,"49558"," ",0,"nature,academic,stem,arts"
"3901","14949 E. Alameda Parkway","80012","6/27/19","6/27/19","14","9",1,39.7104956,-104.815093,"49559"," ",0,"arts,academic,nature,stem"
"3902","14949 E. Alameda Parkway","80012","7/11/19","7/11/19","14","9",1,39.7104956,-104.815093,"49560"," ",0,"academic,nature,stem,arts"
"3903","14949 E. Alameda Parkway","80012","7/18/19","7/18/19","14","9",1,39.7104956,-104.815093,"49561"," ",0,"academic,arts,nature,stem"
"3904","14949 E. Alameda Parkway","80012","7/25/19","7/25/19","14","9",1,39.7104956,-104.815093,"49562"," ",0,"academic,stem,nature,arts"
"3905","14949 E. Alameda Parkway","80012","8/1/19","8/1/19","14","9",1,39.7104956,-104.815093,"49563"," ",0,"nature,stem,arts,academic"
"3906","14949 E. Alameda Parkway","80012","6/12/19","6/12/19","11","5",1,39.7104956,-104.815093,"49564"," ",0,"nature,academic,arts,stem"
"3907","14949 E. Alameda Parkway","80012","6/26/19","6/26/19","11","5",1,39.7104956,-104.815093,"49565"," ",0,"academic,arts,nature,stem"
"3908","14949 E. Alameda Parkway","80012","7/17/19","7/17/19","11","5",1,39.7104956,-104.815093,"49566"," ",0,"arts,stem,nature,academic"
"3909","14949 E. Alameda Parkway","80012","7/19/19","7/19/19","18","0",1,39.7368563,-104.8466348,"49567"," ",0,"academic,nature,arts,stem"
"3910","14949 E. Alameda Parkway","80012","6/5/19","6/5/19","11","5",1,39.7368563,-104.8466348,"49568"," ",0,"stem,nature,arts,academic"
"3911","14949 E. Alameda Parkway","80012","6/19/19","6/19/19","11","5",1,39.7368563,-104.8466348,"49569"," ",0,"academic,nature,stem,arts"
"3912","14949 E. Alameda Parkway","80012","7/3/19","7/3/19","11","5",1,39.7368563,-104.8466348,"49570"," ",0,"stem,nature,arts,academic"
"3913","14949 E. Alameda Parkway","80012","7/17/19","7/17/19","11","5",1,39.7368563,-104.8466348,"49571"," ",0,"stem,arts,nature,academic"
"3914","14949 E. Alameda Parkway","80012","7/10/19","7/10/19","14","9",1,39.7368563,-104.8466348,"49572"," ",0,"nature,arts,academic,stem"
"3915","14949 E. Alameda Parkway","80012","7/12/19","7/12/19","18","11",1,39.7368563,-104.8466348,"49573"," ",0,"arts,stem,academic,nature"
"3916","14949 E. Alameda Parkway","80012","6/28/19","6/28/19","12","7",1,39.7368563,-104.8466348,"49574"," ",0,"arts,academic,stem,nature"
"3917","14949 E. Alameda Parkway","80012","7/24/19","7/24/19","18","0",1,39.7368563,-104.8466348,"49575"," ",0,"nature,stem,academic,arts"
"3918","14949 E. Alameda Parkway","80012","6/14/19","6/14/19","18","11",1,39.7368563,-104.8466348,"49576"," ",0,"academic,stem,arts,nature"
"3919","14949 E. Alameda Parkway","80012","5/31/19","5/31/19","11","5",1,39.7368563,-104.8466348,"49577"," ",0,"arts,nature,stem,academic"
"3920","14949 E. Alameda Parkway","80012","6/7/19","6/7/19","11","5",1,39.7368563,-104.8466348,"49578"," ",0,"academic,nature,arts,stem"
"3921","14949 E. Alameda Parkway","80012","6/12/19","6/12/19","11","5",1,39.7368563,-104.8466348,"49579"," ",0,"nature,stem,academic,arts"
"3922","14949 E. Alameda Parkway","80012","6/21/19","6/21/19","11","5",1,39.7368563,-104.8466348,"49580"," ",0,"academic,stem,arts,nature"
"3923","14949 E. Alameda Parkway","80012","6/26/19","6/26/19","11","5",1,39.7368563,-104.8466348,"49581"," ",0,"academic,stem,arts,nature"
"3924","14949 E. Alameda Parkway","80012","7/5/19","7/5/19","11","5",1,39.7368563,-104.8466348,"49582"," ",0,"arts,academic,nature,stem"
"3925","14949 E. Alameda Parkway","80012","7/26/19","7/26/19","11","5",1,39.7368563,-104.8466348,"49583"," ",0,"academic,arts,stem,nature"
"3926","14949 E. Alameda Parkway","80012","6/29/19","6/29/19","18","0",1,39.6763649,-104.8485684,"49584"," ",0,"arts,stem,nature,academic"
"3927","14949 E. Alameda Parkway","80012","6/21/19","6/21/19","18","11",1,39.6763649,-104.8485684,"49585"," ",0,"academic,stem,nature,arts"
"3928","14949 E. Alameda Parkway","80012","7/19/19","7/19/19","18","11",1,39.6763649,-104.8485684,"49586"," ",0,"arts,academic,nature,stem"
"3929","14949 E. Alameda Parkway","80012","6/7/19","6/7/19","18","11",1,39.6763649,-104.8485684,"49587"," ",0,"arts,academic,stem,nature"
"3930","14949 E. Alameda Parkway","80012","7/5/19","7/5/19","18","11",1,39.6763649,-104.8485684,"49588"," ",0,"stem,academic,nature,arts"
