"X","camp_address_1","camp_zip","session_date_start","session_date_end","total.duration","lat","long","session_id","session_size","session_cost","session_categories","NBHD_Name"
3352,"10 W. Fourteenth Ave. Pkwy.","80204","7/23/2019","7/23/2019",1,39.689196,-104.9831072,"44789"," ",0,"nature,drama,academic,dance,sports,stem,arts","Platt Park"
3353,"10 W. Fourteenth Ave. Pkwy.","80204","7/26/2019","7/26/2019",1,39.689196,-104.9831072,"44790"," ",0,"arts,nature,academic,drama,sports,dance,stem","Platt Park"
3354,"10 W. Fourteenth Ave. Pkwy.","80204","7/30/2019","7/30/2019",1,39.689196,-104.9831072,"44791"," ",0,"drama,dance,stem,sports,academic,arts,nature","Platt Park"
3355,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/6/2019",1,39.689196,-104.9831072,"44792"," ",0,"nature,stem,arts,drama,academic,sports,dance","Platt Park"
3356,"10 W. Fourteenth Ave. Pkwy.","80204","6/1/2019","6/1/2019",1.5,39.716147,-104.993079,"44793","100",0,"specialNeedsStudent,academic,arts,cooking,dance,stem,nature,sports,drama","Baker"
3357,"10 W. Fourteenth Ave. Pkwy.","80204","6/4/2019","6/4/2019",1,39.7270679,-104.9989005,"44794","10",0,"academic,cooking,stem,nature,arts,drama,sports,specialNeedsStudent,dance","Lincoln Park"
3358,"10 W. Fourteenth Ave. Pkwy.","80204","6/5/2019","6/5/2019",1,39.7270679,-104.9989005,"44795","10",0,"cooking,stem,arts,drama,dance,sports,specialNeedsStudent,nature,academic","Lincoln Park"
3359,"10 W. Fourteenth Ave. Pkwy.","80204","6/11/2019","6/11/2019",1,39.7270679,-104.9989005,"44796","45",0,"academic,stem,nature,drama,dance,sports,specialNeedsStudent,cooking,arts","Lincoln Park"
3360,"10 W. Fourteenth Ave. Pkwy.","80204","6/11/2019","6/11/2019",1.5,39.7270679,-104.9989005,"44797","45",0,"sports,academic,stem,cooking,drama,nature,specialNeedsStudent,arts,dance","Lincoln Park"
3361,"10 W. Fourteenth Ave. Pkwy.","80204","6/12/2019","6/12/2019",1,39.7270679,-104.9989005,"44798","18",0,"stem,specialNeedsStudent,dance,arts,sports,nature,academic,cooking,drama","Lincoln Park"
3362,"10 W. Fourteenth Ave. Pkwy.","80204","6/18/2019","6/18/2019",1,39.7270679,-104.9989005,"44799","10",0,"nature,dance,cooking,academic,stem,arts,specialNeedsStudent,drama,sports","Lincoln Park"
3363,"10 W. Fourteenth Ave. Pkwy.","80204","6/19/2019","6/19/2019",1,39.7270679,-104.9989005,"44800","15",0,"dance,arts,academic,specialNeedsStudent,stem,drama,sports,nature,cooking","Lincoln Park"
3364,"10 W. Fourteenth Ave. Pkwy.","80204","6/25/2019","6/25/2019",1,39.7270679,-104.9989005,"44801","10",0,"specialNeedsStudent,dance,academic,drama,arts,cooking,sports,stem,nature","Lincoln Park"
3365,"10 W. Fourteenth Ave. Pkwy.","80204","6/25/2019","6/25/2019",1.5,39.7270679,-104.9989005,"44802","45",0,"cooking,nature,arts,dance,academic,stem,specialNeedsStudent,sports,drama","Lincoln Park"
3366,"10 W. Fourteenth Ave. Pkwy.","80204","6/26/2019","6/26/2019",1,39.7270679,-104.9989005,"44803","45",0,"dance,academic,cooking,sports,stem,specialNeedsStudent,drama,arts,nature","Lincoln Park"
3367,"10 W. Fourteenth Ave. Pkwy.","80204","7/2/2019","7/2/2019",1,39.7270679,-104.9989005,"44804","10",0,"drama,stem,cooking,specialNeedsStudent,dance,sports,academic,nature,arts","Lincoln Park"
3368,"10 W. Fourteenth Ave. Pkwy.","80204","7/3/2019","7/3/2019",1,39.7270679,-104.9989005,"44805","15",0,"stem,dance,drama,arts,cooking,specialNeedsStudent,academic,sports,nature","Lincoln Park"
3369,"10 W. Fourteenth Ave. Pkwy.","80204","7/9/2019","7/9/2019",1,39.7270679,-104.9989005,"44806","45",0,"academic,arts,cooking,stem,nature,specialNeedsStudent,dance,sports,drama","Lincoln Park"
3370,"10 W. Fourteenth Ave. Pkwy.","80204","7/9/2019","7/9/2019",1.5,39.7270679,-104.9989005,"44807","45",0,"academic,arts,specialNeedsStudent,sports,stem,nature,cooking,dance,drama","Lincoln Park"
3371,"10 W. Fourteenth Ave. Pkwy.","80204","7/10/2019","7/10/2019",1,39.7270679,-104.9989005,"44808","25",0,"academic,drama,nature,sports,arts,dance,specialNeedsStudent,stem,cooking","Lincoln Park"
3372,"10 W. Fourteenth Ave. Pkwy.","80204","7/16/2019","7/16/2019",1,39.7270679,-104.9989005,"44809","12",0,"dance,nature,cooking,stem,specialNeedsStudent,sports,drama,academic,arts","Lincoln Park"
3373,"10 W. Fourteenth Ave. Pkwy.","80204","7/17/2019","7/17/2019",1,39.7270679,-104.9989005,"44810","15",0,"sports,drama,arts,dance,stem,academic,specialNeedsStudent,cooking,nature","Lincoln Park"
3374,"10 W. Fourteenth Ave. Pkwy.","80204","7/23/2019","7/23/2019",1.5,39.7270679,-104.9989005,"44811","45",0,"academic,sports,dance,stem,drama,nature,cooking,specialNeedsStudent,arts","Lincoln Park"
3375,"10 W. Fourteenth Ave. Pkwy.","80204","7/24/2019","7/24/2019",1,39.7270679,-104.9989005,"44812","15",0,"nature,stem,drama,sports,academic,dance,cooking,arts,specialNeedsStudent","Lincoln Park"
3376,"10 W. Fourteenth Ave. Pkwy.","80204","7/25/2019","7/25/2019",1,39.7270679,-104.9989005,"44813","15",0,"sports,academic,specialNeedsStudent,nature,drama,cooking,stem,arts,dance","Lincoln Park"
3377,"10 W. Fourteenth Ave. Pkwy.","80204","7/30/2019","7/30/2019",1,39.7270679,-104.9989005,"44814","10",0,"academic,specialNeedsStudent,arts,stem,dance,cooking,drama,nature,sports","Lincoln Park"
3378,"10 W. Fourteenth Ave. Pkwy.","80204","7/31/2019","7/31/2019",1,39.7270679,-104.9989005,"44815","45",0,"dance,academic,cooking,drama,arts,nature,sports,specialNeedsStudent,stem","Lincoln Park"
3379,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/6/2019",1,39.7270679,-104.9989005,"44816","10",0,"specialNeedsStudent,cooking,drama,arts,nature,sports,stem,academic,dance","Lincoln Park"
3380,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/6/2019",1.5,39.7270679,-104.9989005,"44817","45",0,"dance,academic,arts,stem,specialNeedsStudent,sports,drama,cooking,nature","Lincoln Park"
3381,"10 W. Fourteenth Ave. Pkwy.","80204","8/7/2019","8/7/2019",1,39.7270679,-104.9989005,"44818","45",0,"dance,arts,stem,cooking,drama,nature,sports,specialNeedsStudent,academic","Lincoln Park"
3382,"10 W. Fourteenth Ave. Pkwy.","80204","8/10/2019","8/10/2019",1,39.7270679,-104.9989005,"44819","45",0,"nature,academic,cooking,arts,drama,specialNeedsStudent,dance,stem,sports","Lincoln Park"
3383,"10 W. Fourteenth Ave. Pkwy.","80204","6/10/2019","6/10/2019",1,39.7149704,-104.9866674,"44820","20",0,"sports,specialNeedsStudent,stem,academic,cooking,dance,drama,arts,nature","Speer"
3384,"10 W. Fourteenth Ave. Pkwy.","80204","6/17/2019","6/17/2019",1,39.7149704,-104.9866674,"44821","20",0,"drama,arts,cooking,academic,sports,nature,dance,specialNeedsStudent,stem","Speer"
3385,"10 W. Fourteenth Ave. Pkwy.","80204","7/1/2019","7/1/2019",1,39.7149704,-104.9866674,"44822","20",0,"cooking,specialNeedsStudent,stem,drama,dance,arts,sports,academic,nature","Speer"
3386,"10 W. Fourteenth Ave. Pkwy.","80204","7/8/2019","7/8/2019",1,39.7149704,-104.9866674,"44823","20",0,"dance,nature,cooking,drama,academic,arts,stem,sports,specialNeedsStudent","Speer"
3387,"10 W. Fourteenth Ave. Pkwy.","80204","7/15/2019","7/15/2019",1,39.7149704,-104.9866674,"44824","20",0,"cooking,academic,dance,nature,stem,specialNeedsStudent,drama,arts,sports","Speer"
3388,"10 W. Fourteenth Ave. Pkwy.","80204","7/22/2019","7/22/2019",1,39.7149704,-104.9866674,"44825","20",0,"academic,specialNeedsStudent,stem,arts,drama,sports,dance,nature,cooking","Speer"
3389,"10 W. Fourteenth Ave. Pkwy.","80204","7/29/2019","7/29/2019",1,39.7149704,-104.9866674,"44826","20",0,"academic,stem,drama,sports,dance,nature,cooking,arts,specialNeedsStudent","Speer"
3390,"10 W. Fourteenth Ave. Pkwy.","80204","8/5/2019","8/5/2019",1,39.7149704,-104.9866674,"44827","20",0,"arts,specialNeedsStudent,cooking,nature,stem,academic,drama,dance,sports","Speer"
3391,"10 W. Fourteenth Ave. Pkwy.","80204","6/8/2019","6/8/2019",0.5,39.7149704,-104.9866674,"44828","50",0,"sports,specialNeedsStudent,dance,arts,drama,nature,academic,cooking,stem","Speer"
3392,"10 W. Fourteenth Ave. Pkwy.","80204","6/15/2019","6/15/2019",0.5,39.7149704,-104.9866674,"44829","50",0,"arts,nature,academic,dance,stem,cooking,drama,specialNeedsStudent,sports","Speer"
3393,"10 W. Fourteenth Ave. Pkwy.","80204","6/22/2019","6/22/2019",0.5,39.7149704,-104.9866674,"44830","50",0,"academic,arts,dance,cooking,nature,specialNeedsStudent,stem,drama,sports","Speer"
3394,"10 W. Fourteenth Ave. Pkwy.","80204","6/29/2019","6/29/2019",0.5,39.7149704,-104.9866674,"44831","50",0,"cooking,dance,stem,nature,sports,specialNeedsStudent,academic,drama,arts","Speer"
3395,"10 W. Fourteenth Ave. Pkwy.","80204","7/6/2019","7/6/2019",0.5,39.7149704,-104.9866674,"44832","50",0,"nature,sports,specialNeedsStudent,cooking,academic,drama,dance,arts,stem","Speer"
3396,"10 W. Fourteenth Ave. Pkwy.","80204","7/13/2019","7/13/2019",0.5,39.7149704,-104.9866674,"44833","50",0,"academic,dance,stem,specialNeedsStudent,arts,nature,sports,drama,cooking","Speer"
3397,"10 W. Fourteenth Ave. Pkwy.","80204","7/20/2019","7/20/2019",0.5,39.7149704,-104.9866674,"44834","50",0,"sports,cooking,stem,drama,nature,dance,specialNeedsStudent,academic,arts","Speer"
3398,"10 W. Fourteenth Ave. Pkwy.","80204","7/27/2019","7/27/2019",0.5,39.7149704,-104.9866674,"44835","50",0,"stem,academic,dance,specialNeedsStudent,nature,arts,drama,sports,cooking","Speer"
3399,"10 W. Fourteenth Ave. Pkwy.","80204","8/3/2019","8/3/2019",0.5,39.7149704,-104.9866674,"44836","50",0,"dance,arts,stem,sports,specialNeedsStudent,cooking,academic,drama,nature","Speer"
3400,"10 W. Fourteenth Ave. Pkwy.","80204","6/24/2019","6/24/2019",1,39.7149704,-104.9866674,"44837","20",0,"dance,sports,academic,cooking,nature,specialNeedsStudent,arts,drama,stem","Speer"
3401,"10 W. Fourteenth Ave. Pkwy.","80204","5/1/2019","9/4/2019",5.5,39.7149704,-104.9866674,"44838","50",0,"drama,arts,dance,specialNeedsStudent,nature,stem,cooking,academic,sports","Speer"
3402,"10 W. Fourteenth Ave. Pkwy.","80204","5/2/2019","9/5/2019",5.5,39.7149704,-104.9866674,"44839","50",0,"academic,arts,stem,dance,cooking,drama,nature,specialNeedsStudent,sports","Speer"
3403,"10 W. Fourteenth Ave. Pkwy.","80204","6/1/2019","6/1/2019",1.5,39.716147,-104.993079,"44840","200",0,"stem,sports,specialNeedsStudent,cooking,drama,arts,academic,nature,dance","Baker"
3404,"10 W. Fourteenth Ave. Pkwy.","80204","6/3/2019","6/3/2019",1,39.7149704,-104.9866674,"44841","230",0,"cooking,drama,specialNeedsStudent,academic,dance,stem,nature,sports,arts","Speer"
3405,"10 W. Fourteenth Ave. Pkwy.","80204","6/3/2019","6/3/2019",1,39.7179491,-105.0346007,"44842","40",0,"cooking,academic,dance,nature,specialNeedsStudent,arts,drama,sports,stem","Barnum"
3406,"10 W. Fourteenth Ave. Pkwy.","80204","6/10/2019","6/10/2019",1,39.7179491,-105.0346007,"44843","40",0,"stem,arts,drama,specialNeedsStudent,academic,cooking,nature,dance,sports","Barnum"
3407,"10 W. Fourteenth Ave. Pkwy.","80204","6/17/2019","6/17/2019",1,39.7179491,-105.0346007,"44844","40",0,"drama,sports,cooking,nature,stem,academic,dance,arts,specialNeedsStudent","Barnum"
3408,"10 W. Fourteenth Ave. Pkwy.","80204","6/24/2019","6/24/2019",1,39.7179491,-105.0346007,"44845","40",0,"arts,specialNeedsStudent,nature,sports,academic,cooking,stem,dance,drama","Barnum"
3409,"10 W. Fourteenth Ave. Pkwy.","80204","7/1/2019","7/1/2019",1,39.7179491,-105.0346007,"44846","40",0,"dance,sports,nature,drama,arts,specialNeedsStudent,academic,stem,cooking","Barnum"
3410,"10 W. Fourteenth Ave. Pkwy.","80204","7/8/2019","7/8/2019",1,39.7179491,-105.0346007,"44847","40",0,"dance,stem,cooking,drama,nature,sports,academic,specialNeedsStudent,arts","Barnum"
3411,"10 W. Fourteenth Ave. Pkwy.","80204","7/15/2019","7/15/2019",1,39.7179491,-105.0346007,"44848","40",0,"stem,academic,nature,sports,cooking,dance,arts,drama,specialNeedsStudent","Barnum"
3412,"10 W. Fourteenth Ave. Pkwy.","80204","7/22/2019","7/22/2019",1,39.7179491,-105.0346007,"44849","40",0,"arts,dance,cooking,drama,specialNeedsStudent,academic,stem,nature,sports","Barnum"
3413,"10 W. Fourteenth Ave. Pkwy.","80204","7/29/2019","7/29/2019",1,39.7179491,-105.0346007,"44850","40",0,"dance,arts,academic,cooking,sports,stem,drama,nature,specialNeedsStudent","Barnum"
3414,"10 W. Fourteenth Ave. Pkwy.","80204","8/5/2019","8/5/2019",1,39.7179491,-105.0346007,"44851","40",0,"dance,sports,cooking,arts,stem,specialNeedsStudent,academic,drama,nature","Barnum"
3415,"10 W. Fourteenth Ave. Pkwy.","80204","8/12/2019","8/12/2019",1,39.7179491,-105.0346007,"44852","40",0,"academic,cooking,dance,arts,drama,sports,nature,stem,specialNeedsStudent","Barnum"
3416,"10 W. Fourteenth Ave. Pkwy.","80204","6/1/2019","6/1/2019",1,39.7179491,-105.0346007,"44853","40",0,"specialNeedsStudent,dance,stem,drama,sports,arts,academic,cooking,nature","Barnum"
3417,"10 W. Fourteenth Ave. Pkwy.","80204","6/3/2019","6/3/2019",2,39.7179491,-105.0346007,"44854","40",0,"academic,cooking,arts,specialNeedsStudent,nature,stem,drama,dance,sports","Barnum"
3418,"10 W. Fourteenth Ave. Pkwy.","80204","6/10/2019","6/10/2019",2,39.7179491,-105.0346007,"44855","40",0,"arts,academic,specialNeedsStudent,stem,nature,cooking,dance,drama,sports","Barnum"
3419,"10 W. Fourteenth Ave. Pkwy.","80204","6/17/2019","6/17/2019",2,39.7179491,-105.0346007,"44856","40",0,"academic,dance,specialNeedsStudent,arts,stem,nature,sports,cooking,drama","Barnum"
3420,"10 W. Fourteenth Ave. Pkwy.","80204","6/24/2019","6/24/2019",2,39.7179491,-105.0346007,"44857","40",0,"stem,nature,sports,cooking,specialNeedsStudent,drama,arts,dance,academic","Barnum"
3421,"10 W. Fourteenth Ave. Pkwy.","80204","6/5/2019","6/5/2019",1,39.7179491,-105.0346007,"44858","20",0,"drama,dance,cooking,academic,stem,arts,specialNeedsStudent,nature,sports","Barnum"
3422,"10 W. Fourteenth Ave. Pkwy.","80204","6/7/2019","6/7/2019",1,39.7179491,-105.0346007,"44859","40",0,"stem,cooking,sports,dance,nature,drama,arts,specialNeedsStudent,academic","Barnum"
3423,"10 W. Fourteenth Ave. Pkwy.","80204","6/8/2019","6/8/2019",1,39.7179491,-105.0346007,"44861","40",0,"academic,cooking,nature,sports,drama,stem,specialNeedsStudent,dance,arts","Barnum"
3424,"10 W. Fourteenth Ave. Pkwy.","80204","6/14/2019","6/14/2019",1,39.7179491,-105.0346007,"44862","40",0,"sports,dance,specialNeedsStudent,nature,academic,arts,cooking,drama,stem","Barnum"
3425,"10 W. Fourteenth Ave. Pkwy.","80204","6/19/2019","6/19/2019",2,39.7179491,-105.0346007,"44863","40",0,"drama,nature,cooking,stem,sports,academic,specialNeedsStudent,arts,dance","Barnum"
3426,"10 W. Fourteenth Ave. Pkwy.","80204","6/20/2019","6/20/2019",1,39.7179491,-105.0346007,"44864","20",0,"specialNeedsStudent,arts,sports,dance,cooking,academic,nature,drama,stem","Barnum"
3427,"10 W. Fourteenth Ave. Pkwy.","80204","6/21/2019","6/21/2019",1,39.7179491,-105.0346007,"44865","40",0,"drama,academic,cooking,sports,arts,nature,stem,dance,specialNeedsStudent","Barnum"
3428,"10 W. Fourteenth Ave. Pkwy.","80204","6/22/2019","6/22/2019",2,39.7179491,-105.0346007,"44866","40",0,"arts,nature,specialNeedsStudent,stem,academic,cooking,dance,drama,sports","Barnum"
3429,"10 W. Fourteenth Ave. Pkwy.","80204","6/26/2019","6/26/2019",1,39.7179491,-105.0346007,"44867","40",0,"specialNeedsStudent,arts,cooking,academic,drama,dance,sports,nature,stem","Barnum"
3430,"10 W. Fourteenth Ave. Pkwy.","80204","6/27/2019","6/27/2019",1,39.7179491,-105.0346007,"44868","40",0,"dance,specialNeedsStudent,sports,cooking,academic,nature,drama,stem,arts","Barnum"
3431,"10 W. Fourteenth Ave. Pkwy.","80204","7/2/2019","7/2/2019",1,39.7179491,-105.0346007,"44869","40",0,"arts,cooking,specialNeedsStudent,sports,dance,stem,drama,nature,academic","Barnum"
3432,"10 W. Fourteenth Ave. Pkwy.","80204","7/3/2019","7/31/2019",5,39.7179491,-105.0346007,"44870","40",0,"stem,sports,arts,dance,academic,cooking,specialNeedsStudent,drama,nature","Barnum"
3433,"10 W. Fourteenth Ave. Pkwy.","80204","7/3/2019","7/31/2019",5,39.7179491,-105.0346007,"44871","40",0,"academic,dance,drama,nature,cooking,arts,sports,specialNeedsStudent,stem","Barnum"
3434,"10 W. Fourteenth Ave. Pkwy.","80204","7/11/2019","7/11/2019",1,39.7179491,-105.0346007,"44872","40",0,"dance,cooking,sports,specialNeedsStudent,academic,arts,nature,drama,stem","Barnum"
3435,"10 W. Fourteenth Ave. Pkwy.","80204","7/12/2019","7/12/2019",1,39.7179491,-105.0346007,"44873","40",0,"arts,nature,dance,stem,academic,cooking,drama,sports,specialNeedsStudent","Barnum"
3436,"10 W. Fourteenth Ave. Pkwy.","80204","6/4/2019","6/4/2019",2,39.7373083,-104.9882038,"44874","15",0,"drama,cooking,dance,sports,nature,stem,arts,academic,specialNeedsStudent","Civic Center"
3437,"10 W. Fourteenth Ave. Pkwy.","80204","6/11/2019","6/11/2019",2,39.7373083,-104.9882038,"44875","15",0,"sports,arts,academic,nature,dance,specialNeedsStudent,stem,drama,cooking","Civic Center"
3438,"10 W. Fourteenth Ave. Pkwy.","80204","6/18/2019","6/18/2019",2,39.7373083,-104.9882038,"44876","15",0,"nature,academic,sports,specialNeedsStudent,dance,cooking,drama,arts,stem","Civic Center"
3439,"10 W. Fourteenth Ave. Pkwy.","80204","6/25/2019","6/25/2019",2,39.7373083,-104.9882038,"44877","20",0,"academic,arts,stem,drama,dance,nature,sports,specialNeedsStudent,cooking","Civic Center"
3440,"10 W. Fourteenth Ave. Pkwy.","80204","7/2/2019","7/2/2019",2,39.7373083,-104.9882038,"44878","15",0,"nature,stem,sports,cooking,academic,arts,drama,dance,specialNeedsStudent","Civic Center"
3441,"10 W. Fourteenth Ave. Pkwy.","80204","7/9/2019","7/9/2019",2,39.7373083,-104.9882038,"44879","15",0,"stem,dance,drama,specialNeedsStudent,academic,arts,nature,cooking,sports","Civic Center"
3442,"10 W. Fourteenth Ave. Pkwy.","80204","7/16/2019","7/16/2019",2,39.7373083,-104.9882038,"44880","15",0,"sports,specialNeedsStudent,cooking,drama,nature,dance,academic,stem,arts","Civic Center"
3443,"10 W. Fourteenth Ave. Pkwy.","80204","7/23/2019","7/23/2019",2,39.7373083,-104.9882038,"44881","15",0,"stem,sports,cooking,arts,dance,academic,nature,specialNeedsStudent,drama","Civic Center"
3444,"10 W. Fourteenth Ave. Pkwy.","80204","7/30/2019","7/30/2019",2,39.7373083,-104.9882038,"44882","15",0,"dance,drama,nature,sports,stem,specialNeedsStudent,academic,arts,cooking","Civic Center"
3445,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/6/2019",2,39.7373083,-104.9882038,"44883","15",0,"sports,arts,drama,stem,dance,specialNeedsStudent,academic,nature,cooking","Civic Center"
3446,"10 W. Fourteenth Ave. Pkwy.","80204","5/31/2019","5/31/2019",1,39.6970822,-105.0135996,"44884","20",0,"sports,dance,stem,specialNeedsStudent,cooking,drama,academic,nature,arts","Athmar Park"
3447,"10 W. Fourteenth Ave. Pkwy.","80204","6/1/2019","6/1/2019",1,39.6970822,-105.0135996,"44885","20",0,"stem,drama,sports,cooking,academic,arts,specialNeedsStudent,nature,dance","Athmar Park"
3448,"10 W. Fourteenth Ave. Pkwy.","80204","6/3/2019","6/24/2019",4,39.6970822,-105.0135996,"44886","20",0,"stem,arts,academic,cooking,sports,nature,specialNeedsStudent,drama,dance","Athmar Park"
3449,"10 W. Fourteenth Ave. Pkwy.","80204","6/4/2019","8/6/2019",10,39.6970822,-105.0135996,"44887","20",0,"stem,arts,specialNeedsStudent,dance,cooking,academic,nature,drama,sports","Athmar Park"
3450,"10 W. Fourteenth Ave. Pkwy.","80204","6/5/2019","6/5/2019",1,39.6970822,-105.0135996,"44888","20",0,"cooking,arts,dance,nature,specialNeedsStudent,drama,stem,sports,academic","Athmar Park"
3451,"10 W. Fourteenth Ave. Pkwy.","80204","6/6/2019","6/6/2019",1,39.6970822,-105.0135996,"44889","20",0,"arts,sports,cooking,drama,dance,specialNeedsStudent,academic,nature,stem","Athmar Park"
3452,"10 W. Fourteenth Ave. Pkwy.","80204","6/7/2019","6/7/2019",1,39.6970822,-105.0135996,"44890","20",0,"drama,cooking,nature,dance,specialNeedsStudent,stem,arts,academic,sports","Athmar Park"
3453,"10 W. Fourteenth Ave. Pkwy.","80204","6/8/2019","6/8/2019",1,39.6970822,-105.0135996,"44891","20",0,"drama,sports,specialNeedsStudent,cooking,arts,stem,academic,dance,nature","Athmar Park"
3454,"10 W. Fourteenth Ave. Pkwy.","80204","6/12/2019","6/12/2019",1,39.6970822,-105.0135996,"44892","20",0,"nature,dance,stem,sports,specialNeedsStudent,cooking,academic,arts,drama","Athmar Park"
3455,"10 W. Fourteenth Ave. Pkwy.","80204","6/13/2019","6/13/2019",1,39.6970822,-105.0135996,"44893","20",0,"nature,cooking,drama,sports,arts,dance,specialNeedsStudent,academic,stem","Athmar Park"
