"lat","lon","lat_lon","blockID","driving_morning","transit_morning","kilometers"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310068143",19.4166666666667,47.45,"14.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310068143",48.6666666666667,NA,"63.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310068143",46.8166666666667,NA,"64.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310068143",45.55,NA,"57.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310068143",39.35,NA,"53.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310042015",6,19,"3.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310042015",8.5,33.8166666666667,"4.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310042015",39.5,NA,"48.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310042015",37.65,NA,"50.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310042015",36.6333333333333,NA,"41.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310042015",30.45,NA,"37.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310042021",2.5,10.4166666666667,"0.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310042021",12.6166666666667,45.4833333333333,"6.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310042021",40.6166666666667,NA,"47.6 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310042021",38.7666666666667,NA,"49.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310042021",37.4666666666667,NA,"42.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310042021",31.2833333333333,NA,"38.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310042024",4.41666666666667,19.1,"2.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310042024",9.88333333333333,30.7833333333333,"5.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310042024",42.5833333333333,NA,"50.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310042024",40.75,NA,"52.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310042024",39.4833333333333,NA,"43.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310042024",33.2833333333333,NA,"39.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310042022",3.96666666666667,17.5666666666667,"1.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310042022",11.1666666666667,41.3166666666667,"6.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310042022",41.85,NA,"50.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310042022",40,NA,"51.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310042022",38.9833333333333,NA,"42.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310042022",32.8,NA,"39.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043011",8.2,29.4,"4.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043011",6.13333333333333,24.35,"3.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043011",42.05,NA,"49.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043011",40.2166666666667,NA,"51.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043011",39.2,NA,"42.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043011",33,NA,"38.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043013",10.35,45.8333333333333,"5.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043013",5.63333333333333,11.2333333333333,"2.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043013",44.7,NA,"50.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043013",42.85,NA,"52.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043013",41.8333333333333,NA,"43.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043013",35.65,NA,"39.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043021",6.93333333333333,28.6833333333333,"3.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043021",7.96666666666667,29.8166666666667,"4.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043021",43.2333333333333,NA,"50.2 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043021",41.4,NA,"51.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043021",40.3833333333333,NA,"43.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043021",34.1833333333333,NA,"39.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310069011",16.9833333333333,32.2166666666667,"9.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310069011",16.6833333333333,40.85,"11.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310069011",45.9333333333333,NA,"60.6 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310069011",44.1,NA,"62.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310069011",42.8166666666667,NA,"54.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310069011",36.6333333333333,NA,"51.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310069012",19.5333333333333,35.2,"10.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310069012",14.05,56.0333333333333,"10.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310069012",43.3,NA,"58.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310069012",41.45,NA,"60.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310069012",40.1833333333333,NA,"53.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310069012",33.9833333333333,NA,"49.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310069015",18.1833333333333,31.4166666666667,"10.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310069015",15.2333333333333,47.2833333333333,"10.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310069015",44.4833333333333,NA,"59.6 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310069015",42.6333333333333,NA,"61.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310069015",41.3666666666667,NA,"54.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310069015",35.1833333333333,NA,"50.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070061",21.9666666666667,52.2,"12.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070061",20.2666666666667,54.0833333333333,"19.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070061",47.6333333333333,NA,"64.2 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070061",45.7833333333333,NA,"65.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070061",44.4833333333333,NA,"58.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070061",38.3,NA,"55.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070062",22.6166666666667,58.35,"13.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070062",20.7,78.85,"15.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070062",49.95,NA,"64.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070062",48.1,NA,"65.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070062",46.8333333333333,NA,"58.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070062",40.6333333333333,NA,"54.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070131",16.6166666666667,35.7666666666667,"8.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070131",17.2,44.4,"9.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070131",49.0833333333333,NA,"61.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070131",47.2333333333333,NA,"62.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070131",45.9666666666667,NA,"55.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070131",39.7666666666667,NA,"51.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310068144",20.55,40.5166666666667,"12.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310068144",18.6833333333333,49.15,"13.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310068144",47.9333333333333,NA,"62.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310068144",46.0833333333333,NA,"63.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310068144",44.8166666666667,NA,"56.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310068144",38.6166666666667,NA,"52.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070371",13.9833333333333,51.7833333333333,"8.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070371",16.3333333333333,72.2833333333333,"9.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070371",48.9166666666667,NA,"61.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070371",47.0833333333333,NA,"63.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070371",45.7833333333333,NA,"55.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070371",39.6,NA,"52.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070372",15.5666666666667,45.75,"8.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070372",17.9333333333333,66.25,"10.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070372",49.0666666666667,NA,"61.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070372",47.2166666666667,NA,"62.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070372",45.9333333333333,NA,"55.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070372",39.7333333333333,NA,"51.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310119031",29.2,104.366666666667,"30.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310119031",24.0333333333333,100.483333333333,"18.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310119031",49.05,NA,"60.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310119031",47.2166666666667,NA,"62.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310119031",45.9333333333333,NA,"54.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310119031",39.75,NA,"50.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310119032",29.95,103,"30.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310119032",24.7833333333333,99.1166666666667,"18.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310119032",49.8,NA,"60.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310119032",47.9666666666667,NA,"62.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310119032",46.6833333333333,NA,"54.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310119032",40.5,NA,"51.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043022",8.21666666666667,29.85,"4.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043022",7.56666666666667,22.35,"3.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043022",44.2666666666667,NA,"50.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043022",42.4166666666667,NA,"52.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043022",41.4,NA,"43.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043022",35.2166666666667,NA,"39.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043023",8.76666666666667,32.45,"4.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043023",6.3,15.2833333333333,"3.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043023",44.3833333333333,NA,"51.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043023",42.55,NA,"52.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043023",41.5333333333333,NA,"44.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043023",35.3333333333333,NA,"40.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043031",10.65,34.0666666666667,"5.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043031",7.88333333333333,15.95,"3.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043031",46.9833333333333,NA,"52.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043031",45.1333333333333,NA,"53.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043031",44.1166666666667,NA,"44.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043031",37.9333333333333,NA,"41.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043032",11.8666666666667,42.4333333333333,"6.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043032",6.75,14.4833333333333,"3.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043032",45.85,NA,"51.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043032",44.0166666666667,NA,"53.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043032",43,NA,"44.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043032",36.8,NA,"40.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043033",12.05,34.9,"6.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043033",9.31666666666667,26.1666666666667,"4.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043033",48.4166666666667,NA,"52.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043033",46.5666666666667,NA,"54.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043033",45.55,NA,"45.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043033",39.3666666666667,NA,"41.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043034",13.7666666666667,42.9166666666667,"7.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043034",7.61666666666667,25.25,"4.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043034",46.7166666666667,NA,"52.2 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043034",44.8666666666667,NA,"53.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043034",43.85,NA,"45.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043034",37.6666666666667,NA,"41.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043041",5.8,15.6666666666667,"3.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043041",10.5333333333333,28.9166666666667,"5.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043041",43.3333333333333,NA,"49.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043041",41.5,NA,"50.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043041",40.2,NA,"43.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043041",34,NA,"39.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043042",6.75,17.1333333333333,"3.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043042",8.83333333333333,18.85,"4.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043042",44.35,NA,"49.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043042",42.5,NA,"51.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043042",41.2166666666667,NA,"44.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043042",35.0166666666667,NA,"40.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310043043",7.01666666666667,20.7,"3.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310043043",7.23333333333333,18.1833333333333,"3.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310043043",44.4833333333333,NA,"51.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310043043",42.6333333333333,NA,"53.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310043043",42.05,NA,"45.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310043043",35.85,NA,"41.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070882",11.6,28.9666666666667,"5.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070882",14.1333333333333,52.9166666666667,"7.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070882",48.8166666666667,NA,"52.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070882",46.9833333333333,NA,"53.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070882",45.6833333333333,NA,"46.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070882",39.5,NA,"42.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070891",13.5166666666667,50.8666666666667,"7.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070891",15.8833333333333,70.7,"9.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070891",48.8166666666667,NA,"61.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070891",46.9833333333333,NA,"62.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070891",45.6833333333333,NA,"55.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070891",39.5,NA,"52.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070892",15.75,62.4333333333333,"8.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070892",18.1,83.3,"10.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070892",51.2666666666667,NA,"62.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070892",49.4166666666667,NA,"64.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070892",48.1333333333333,NA,"57.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070892",41.9333333333333,NA,"53.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070893",14.45,62.4166666666667,"8.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070893",16.8166666666667,83.2166666666667,"9.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070893",50.2,NA,"62.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070893",48.35,NA,"63.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070893",47.0666666666667,NA,"56.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070893",40.8666666666667,NA,"52.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070894",12.8166666666667,34.8833333333333,"6.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070894",15.1833333333333,34.0666666666667,"8.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070894",50.05,NA,"52.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070894",48.2,NA,"54.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070894",46.9166666666667,NA,"47.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070894",40.7166666666667,NA,"43.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310083912",19.6666666666667,86.4,"18.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310083912",30.5333333333333,95.2833333333333,"26.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310083912",40.3833333333333,NA,"57.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310083912",38.5333333333333,NA,"59.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310083912",43.4166666666667,NA,"53.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310083912",37.2166666666667,NA,"49.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310120011",29.9333333333333,108.916666666667,"31.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310120011",25.0833333333333,100.066666666667,"19.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310120011",49.7833333333333,NA,"61.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310120011",47.9333333333333,NA,"63.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310120011",46.6666666666667,NA,"56.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310120011",40.4666666666667,NA,"52.3 km"
