"session_name","session_date_start","session_date_end","session_cost","lat","long","nbhd_id","nbhd_name","camp_name","session_short_description","has_special_needs_offerings","has_scholarships","has_academic","has_arts","has_cooking","has_dance","has_drama","has_music","has_nature","has_sports","has_stem","bgroup_id2","session_zip","session_city","session_id","cost_per_day"
"Animals at the Farm ",2018-06-18,2018-06-22,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Loving animals is the only requirement for this specialty camp where we will learn about all of the animals that live at Milk & Honey Farm.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26735,5
"Software Engineering with Micro:bit",2018-07-16,2018-07-20,57,39.8257693,-105.0039674,NA,NA,"Coding with Kids","Connect the digital and physical worlds! Get started with electronics and microcontrollers using the popular Arduino board. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80221,"Denver",27654,11.4
"Imaginarium - Arvada",2018-05-29,2018-06-01,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","Learn, play, experiment. Cultivate your imagination with us!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33491,7.25
"Work Hard! Play Hard! - Arvada",2018-06-04,2018-06-08,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","How many sports can we fit into a week? Let۪s find out with Sports of all Sorts_and wear ourselves out silly!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33492,5.8
"Rock the Decades - Arvada",2018-06-11,2018-06-15,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","Those clothes! That hair! Bring history to life and get your groovy dance moves on!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33493,5.8
"H2 Oh Yeah! - Arvada",2018-06-25,2018-06-29,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","Swim, splash, slide and soak it all in_ grab a friend and dive right in!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33495,5.8
"Holidaze - Arvada",2018-07-02,2018-07-06,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33496,5.8
"Mighty Jungle - Arvada",2018-07-09,2018-07-13,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","Lions, tigers, and bears, oh my! Discover creatures that slither, crawl, swing, climb, and run during this adventurous week of exploring",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33497,5.8
"Under the Sea - Arvada",2018-07-16,2018-07-20,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33498,5.8
"Mad Science - Arvada",2018-07-23,2018-07-27,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","You can create anything you put your mind to. Explore the world of amazing experiments and cool activities. Work, squirm, and slime your way through a week of discovery and mess making.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33499,5.8
"You're BACON Me Crazy - Arvada",2018-07-30,2018-08-03,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","I scream, you scream, we all scream for ice cream! Bring your appetite during Food Week for this lip-smacking good time!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33500,5.8
"Summer Rewind - Arvada",2018-08-06,2018-08-10,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","So long summer! In our final goodbye, campers will have one more week of fun and adventure with trips and games galore.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33501,5.8
"Y- Camp Throwdown - Arvada",2018-06-18,2018-06-22,29,39.8463248,-105.0934638,NA,NA,"YMCA of Metropolitan Denver","Discover all you can achieve during this week of friendly competition. Give your all and challenge yourself by learning new leadership skills and getting your body moving!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80005,"Arvada",33494,5.8
"Work Hard! Play Hard! - Adams County",2018-06-04,2018-06-08,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","How many sports can we fit into a week? Let۪s find out with Sports of all Sorts_and wear ourselves out silly!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33437,5.8
"Mud Mucking",2018-06-11,2018-06-15,60,39.9869187,-105.1421101,NA,NA,"Thorne Nature Experience","<p>Campers will strap on their sturdy sandals as they venture into the wet-n-wild of Front Range ecosystems search for all the critters that live in the mud.</p>",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80027,"Louisville",27772,12
"Y- Camp Throwdown - Adams County",2018-06-18,2018-06-22,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","Discover all you can achieve during this week of friendly competition. Give your all and challenge yourself by learning new leadership skills and getting your body moving!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33439,5.8
"Gold Rush - Adams County",2018-06-25,2018-06-29,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","Experience places and events that make Colorado unique.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33440,5.8
"Holidaze - Adams County",2018-07-02,2018-07-06,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33441,5.8
"H2 Oh Yeah! - Adams County",2018-07-09,2018-07-13,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","Swim, splash, slide and soak it all in_ grab a friend and dive right in!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33442,5.8
"You're BACON Me Crazy - Adams County",2018-07-16,2018-07-20,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","I scream, you scream, we all scream for ice cream! Bring your appetite during Food Week for this lip-smacking good time!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33443,5.8
"Summer Rewind -  Adams County",2018-07-23,2018-07-27,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","So long summer! In our final goodbye, campers will have one more week of fun and adventure with trips and games galore.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33444,5.8
"Under the Sea - Adams County",2018-07-30,2018-08-03,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33445,5.8
"History Adventures: Vacation with Vikings with Sarah Weisman",2018-07-16,2018-07-20,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Keep reading and writing skills sharp while learning about the Vikings through activities including art, drama, cooking, singing, and playing outdoor Viking games.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26757,5
"Milk and Honey Farm Camp",2018-07-16,2018-07-20,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Become a farmer, a chef, and an artist all in one camp, based at the JCC Milk and Honey Farm.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26758,5
"Cherryvale Day Camp Theme: Time Travel Fantasy Adventure",2018-07-23,2018-07-27,64,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) Cherryvale Day Camp provides a vibrant fun summer camp experience for children. Campers will have the opportunity to participate in arts crafts, play sports, tinker in a maker space, and more!!!",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26759,12.8
"Mornings At Cherryvale ",2018-07-23,2018-07-27,25,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) If your child is attending a half-day specialty camp and wants to stay at the JCC all day, try our 'Mornings at Cherryvale' option . Your child will have the opportunity to experience 4 hours of Cherryvale Day Camp while enjoying their favorite specialty camp.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26760,5
"Afternoons At Cherryvale",2018-07-23,2018-07-27,25,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) If your child is attending a half-day specialty camp and wants to stay at the JCC all day, try our 'Afternoons at Cherryvale' option . Your child will have the opportunity to experience 4 hours of Cherryvale Day Camp while enjoying their favorite specialty camp.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26761,5
"Farm to Fork Cooking ",2018-07-23,2018-07-27,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Campers work in the garden and prepare delicious dishes with fresh vegetables and herbs that grow at Milk & Honey Farm.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26762,5
"Single Day Indoor Camp",2018-07-06,2018-07-06,110,40.0259785,-105.2567376,NA,NA,"Boulder Rock Club ","A fun day of indoor climbing, learning skills, playing games and challenging climbs. Enroll for as many as you۪d like! ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,80301,"Boulder",26370,110
"Valmont Bike Park Skills Camp - Boulder",2018-05-29,2018-06-01,58,40.029231,-105.2335785,NA,NA,"Avid4 Adventure","Beginners through advanced riders learn skills according to their ability on each type of terrain at this famous bike park.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,80301,"Boulder",30776,14.5
"Valmont Bike Park Skills Camp - Boulder",2018-06-04,2018-06-08,76,40.029231,-105.2335785,NA,NA,"Avid4 Adventure","Beginners through advanced riders learn skills according to their ability on each type of terrain at this famous bike park.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,80301,"Boulder",30777,15.2
"Valmont Bike Park Skills Camp - Boulder",2018-06-18,2018-06-22,76,40.029231,-105.2335785,NA,NA,"Avid4 Adventure","Beginners through advanced riders learn skills according to their ability on each type of terrain at this famous bike park.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,80301,"Boulder",30779,15.2
"Valmont Bike Park Skills Camp - Boulder",2018-06-25,2018-06-29,76,40.029231,-105.2335785,NA,NA,"Avid4 Adventure","Beginners through advanced riders learn skills according to their ability on each type of terrain at this famous bike park.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,80301,"Boulder",30780,15.2
"You're BACON Me Crazy - Arvada",2018-07-30,2018-08-03,29,39.8664901,-105.2201549,NA,NA,"YMCA of Metropolitan Denver","I scream, you scream, we all scream for ice cream! Bring your appetite during Food Week for this lip-smacking good time!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80007,"Arvada",33489,5.8
"Summer Rewind - Arvada",2018-08-06,2018-08-10,29,39.8664901,-105.2201549,NA,NA,"YMCA of Metropolitan Denver","So long summer! In our final goodbye, campers will have one more week of fun and adventure with trips and games galore.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80007,"Arvada",33490,5.8
"Imaginarium - Arvada",2018-05-29,2018-06-01,29,39.8664901,-105.2201549,NA,NA,"YMCA of Metropolitan Denver","Learn, play, experiment. Cultivate your imagination with us!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80007,"Arvada",33480,7.25
"Work Hard! Play Hard! - Adams County",2018-06-04,2018-06-08,29,39.891316,-104.7856188,NA,NA,"YMCA of Metropolitan Denver","How many sports can we fit into a week? Let۪s find out with Sports of all Sorts_and wear ourselves out silly!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80022,"Commerce City",33448,5.8
"Imaginarium - Adams County",2018-06-11,2018-06-15,29,39.891316,-104.7856188,NA,NA,"YMCA of Metropolitan Denver","Learn, play, experiment. Cultivate your imagination with us!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80022,"Commerce City",33449,5.8
"Y- Camp Throwdown - Adams County",2018-06-18,2018-06-22,29,39.891316,-104.7856188,NA,NA,"YMCA of Metropolitan Denver","Discover all you can achieve during this week of friendly competition. Give your all and challenge yourself by learning new leadership skills and getting your body moving!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80022,"Commerce City",33450,5.8
"Gold Rush - Adams County",2018-06-25,2018-06-29,29,39.891316,-104.7856188,NA,NA,"YMCA of Metropolitan Denver","Experience places and events that make Colorado unique.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80022,"Commerce City",33451,5.8
"At Home in the Woods",2018-05-29,2018-06-01,48,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27829,12
"At Home in the Woods",2018-06-11,2018-06-15,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27831,12
"At Home in the Woods",2018-06-18,2018-06-22,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27832,12
"At Home in the Woods",2018-06-25,2018-06-29,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27833,12
"At Home in the Woods",2018-07-02,2018-07-06,48,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27834,9.6
"At Home in the Woods",2018-07-09,2018-07-13,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27835,12
"Horses!: Week 3",2018-06-18,2018-06-22,98,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Horses!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24697,19.6
"Horses!: Week 4",2018-06-25,2018-06-29,98,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Horses!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24698,19.6
"Horses!: Week 5",2018-07-02,2018-07-06,85,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Horses!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24699,17
"Horses!: Week 6",2018-07-09,2018-07-13,98,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Horses!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24700,19.6
"Horses!: Week 7",2018-07-16,2018-07-20,98,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Horses!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24701,19.6
"Horses!: Week 8",2018-07-23,2018-07-27,98,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Horses!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24702,19.6
"Horses!: Week 9",2018-07-30,2018-08-03,98,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Horses!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24703,19.6
"Horses!: Week 10",2018-08-06,2018-08-10,98,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Horses!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24704,19.6
"Youth Aerial Camp Week 6",2018-07-09,2018-07-13,62,40.0300971,-105.2263373,NA,NA,"Aerial Summer Camps","Aerial camp for all levels ages 8-11.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80301,"Boulder",31581,12.4
"Play On! Performing Arts Enrichment Programs",2018-06-18,2018-07-20,24,39.7262717,-105.1156479,NA,NA,"Play On! Performing Arts (Executive Arts LLC)","<p>These highly collaborative performing arts programs use a hands-on creative approach that allows for a student to find their voice on the stage and beyond.&nbsp;</p>",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,80215,"Golden",33240,1.01818181818182
"Nature Ninjas",2018-05-29,2018-06-01,60,39.9869187,-105.1421101,NA,NA,"Thorne Nature Experience","<p>Each day, campers will enter the ancient, secretive world of the Nature Ninja!</p>",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80027,"Louisville",27774,15
"3D Game Development",2018-06-18,2018-06-22,52,39.9109496,-104.9888583,NA,NA,"Coding with Kids","3D Game Development offers the perfect opportunity for experienced coders to take their programming and game design skills to the next level. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80233,"Northglenn",27623,10.4
"Learn to Bike! - Boulder",2018-06-11,2018-06-15,35,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","This half day camp teaches kids ages 3 1/2 and up how to scoot, coast, and ultimately pedal!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,80302,"Boulder",30952,7
"Scrapbook of Summer",2018-07-16,2018-07-20,60,39.9869187,-105.1421101,NA,NA,"Thorne Nature Experience","<p>Stalking through the woods and sloshing through wetlands, campers will use their senses as tools to interpret observations through drawings, crafts, music, and stories.</p>",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80027,"Louisville",27777,12
"Magical Images",2018-05-29,2018-06-01,48,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will sharpen their senses and use cameras to catch the magic of nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27848,12
"Magical Images",2018-06-11,2018-06-15,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will sharpen their senses and use cameras to catch the magic of nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27849,12
"Magical Images",2018-07-02,2018-07-06,48,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will sharpen their senses and use cameras to catch the magic of nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27850,9.6
"Magical Images",2018-07-16,2018-07-20,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will sharpen their senses and use cameras to catch the magic of nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27851,12
"Mud Mucking",2018-06-04,2018-06-08,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will strap on their sturdy sandals as they venture into the wet-n-wild of Front Range ecosystems search for all the critters that live in the mud. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27852,12
"Aquatic Explorers",2018-07-09,2018-07-13,60,39.9869187,-105.1421101,NA,NA,"Thorne Nature Experience","<p>Campers will investigate the organisms that live along the banks of streams, rivers, ponds, and lakes as they explore the wet and wild riparian zones in Boulder County, visiting a variety of different ponds and streams throughout the week.</p>",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80027,"Louisville",27783,12
