"","gender","distance","category","mincost","maxcost","sessiontimes","minage","maxage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","lat","long","users"
"305","both","15","sports",NA,NA,"",NA,NA,"","80015","","","","","","39.7294","-104.8319",1
"306","both","10","",0,0,"",NA,NA,"","80015","","","","","","39.7294","-104.8319",2
"307","both","10","arts",NA,NA,"morning",NA,NA,"","80015","","","","","","39.7294","-104.8319",2
"308","both","15","",0,10,"",1,NA,"","80015","","","","","","39.7294","-104.8319",1
"309","both","20","drama",NA,NA,"",16,NA,"","80015","","","","","","39.7294","-104.8319",1
"310","both","20","sports",NA,NA,"",16,NA,"","80015","","","","","","39.7294","-104.8319",1
"311","both","20","academic",0,300,"",16,NA,"","80015","","","","","","39.7294","-104.8319",1
"312","both","15","academic",NA,NA,"",4,12,"","80015","","","","","","39.7294","-104.8319",2
"313","both","15","academic",NA,NA,"day",4,12,"","80015","","","","","","39.7294","-104.8319",1
"314","both","20","cooking",0,20,"",6,12,"","80015","","","","","","39.7294","-104.8319",1
"315","both","10","",0,0,"",10,13,"","80015","","","","","","39.7294","-104.8319",1
"316","both","20","",NA,NA,"",0,8,"","80015","","","","","","39.7294","-104.8319",1
"317","both","10","",NA,NA,"",6,9,"","80015","","","","","","39.7294","-104.8319",1
"318","both","10","cooking",NA,NA,"",6,9,"","80015","","","","","","39.7294","-104.8319",1
"319","both","10","drama",NA,NA,"",6,9,"","80015","","","","","","39.7294","-104.8319",1
"320","both","10","",NA,NA,"",NA,NA,"Cost","80015","","","","","","39.7294","-104.8319",4
"321","both","10","cooking",NA,NA,"",6,9,"Date","80015","","","","","","39.7294","-104.8319",1
"322","both","10","drama",NA,NA,"",6,9,"Date","80015","","","","","","39.7294","-104.8319",1
"323","both","10","",NA,NA,"",NA,NA,"Distance","80015","","","","","","39.7294","-104.8319",1
"324","both","20","",NA,NA,"",NA,NA,"Distance","80015","","","","","","39.7294","-104.8319",7
"325","both","15","sports",NA,NA,"",NA,NA,"Distance","80015","","","","","","39.7294","-104.8319",1
"326","both","10","",0,0,"",NA,NA,"Distance","80015","","","","","","39.7294","-104.8319",1
"327","both","15","",0,10,"",1,NA,"Distance","80015","","","","","","39.7294","-104.8319",4
"328","both","20","drama",NA,NA,"",16,NA,"Distance","80015","","","","","","39.7294","-104.8319",1
"329","both","20","sports",NA,NA,"",16,NA,"Distance","80015","","","","","","39.7294","-104.8319",1
"330","both","15","academic",NA,NA,"",4,12,"Distance","80015","","","","","","39.7294","-104.8319",4
"331","both","10","",0,0,"",10,13,"Distance","80015","","","","","","39.7294","-104.8319",1
"332","both","20","",NA,NA,"",0,8,"Distance","80015","","","","","","39.7294","-104.8319",2
"333","both","20","academic",NA,NA,"",NA,NA,"","80016","","","","","","39.7294","-104.8319",1
"334","both","10","",NA,NA,"",9,12,"","80016","","","","","","39.7294","-104.8319",1
"335","both","10","academic",NA,NA,"",3,3,"","80016","","","","","","39.7294","-104.8319",3
"336","both","10","academic",NA,NA,"",3,5,"","80016","","","","","","39.7294","-104.8319",2
"337","both","10","academic",NA,NA,"",5,8,"","80016","","","","","","39.7294","-104.8319",1
"338","both","10","",NA,NA,"",9,12,"Distance","80016","","","","","","39.7294","-104.8319",3
"339","both","10","academic",NA,NA,"",3,3,"Distance","80016","","","","","","39.7294","-104.8319",14
"340","both","10","academic",NA,NA,"",3,5,"Distance","80016","","","","","","39.7294","-104.8319",2
"341","both","10","",NA,NA,"",NA,NA,"","80017","","","","","","39.7294","-104.8319",1
"342","both","20","academic",NA,NA,"",NA,NA,"","80017","","","","","","39.7294","-104.8319",1
"343","both","20","academic",0,0,"",NA,NA,"","80017","","","","","","39.7294","-104.8319",1
"344","both","5","",NA,NA,"day",NA,NA,"","80017","","","","","","39.7294","-104.8319",2
"345","both","20","",NA,NA,"",6,10,"","80017","","","","","","39.7294","-104.8319",1
"346","both","10","",NA,NA,"",13,18,"","80017","","","","","","39.7294","-104.8319",1
"347","both","5","",NA,NA,"",13,18,"","80017","","","","","","39.7294","-104.8319",1
"348","both","20","",NA,NA,"",4,4,"","80017","","","","","","39.7294","-104.8319",1
"349","both","20","academic",NA,NA,"",4,4,"","80017","","","","","","39.7294","-104.8319",1
"350","both","20","academic",NA,NA,"",3,5,"","80017","","","","","","39.7294","-104.8319",1
"351","both","10","",NA,NA,"",NA,NA,"Cost","80017","","","","","","39.7294","-104.8319",4
"352","both","10","",NA,NA,"",13,18,"Cost","80017","","","","","","39.7294","-104.8319",5
"353","both","5","",NA,NA,"",13,18,"Cost","80017","","","","","","39.7294","-104.8319",1
"354","both","20","academic",NA,NA,"",NA,NA,"Distance","80017","","","","","","39.7294","-104.8319",1
"355","both","20","academic",0,0,"",NA,NA,"Distance","80017","","","","","","39.7294","-104.8319",5
"356","both","5","",NA,NA,"day",NA,NA,"Distance","80017","","","","","","39.7294","-104.8319",3
"357","both","20","",NA,NA,"",4,4,"Distance","80017","","","","","","39.7294","-104.8319",1
"358","both","20","academic",NA,NA,"",4,4,"Distance","80017","","","","","","39.7294","-104.8319",3
"359","both","20","academic",NA,NA,"",3,5,"Distance","80017","","","","","","39.7294","-104.8319",1
"360","both","20","",NA,NA,"",NA,NA,"","80018","","","","","","39.7294","-104.8319",1
"361","both","10","",NA,NA,"day",12,16,"","80018","","","","","","39.7294","-104.8319",1
"362","both","10","",NA,NA,"day",12,16,"Distance","80018","","","","","","39.7294","-104.8319",8
"363","both","20","arts",NA,NA,"",NA,NA,"","80134","","","","","","39.7294","-104.8319",1
"364","both","100","",NA,NA,"overnight",NA,NA,"","80138","","","","","","39.7294","-104.8319",1
"365","both","3020","academic",NA,NA,"",12,16,"","80138","","","","","","39.7294","-104.8319",1
"366","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","39.7294","-104.8319",21
"367","both","20","cooking",250,400,"",NA,NA,"","80202","","","","","","39.7294","-104.8319",1
"368","male","20","cooking",250,400,"",10,12,"","80202","","","","","","39.7294","-104.8319",1
"369","both","20","",NA,NA,"",3,7,"","80202","","","","","","39.7294","-104.8319",1
"370","both","20","",NA,NA,"",3,9,"","80202","","","","","","39.7294","-104.8319",1
"371","both","20","",NA,NA,"",NA,NA,"Cost","80202","","","","","","39.7294","-104.8319",8
"372","both","20","",NA,NA,"",NA,NA,"Date","80202","","","","","","39.7294","-104.8319",1
"373","both","20","",NA,NA,"",NA,NA,"Distance","80202","","","","","","39.7294","-104.8319",30
"374","both","20","cooking",250,400,"",NA,NA,"Distance","80202","","","","","","39.7294","-104.8319",12
"375","male","20","cooking",250,400,"",10,12,"Distance","80202","","","","","","39.7294","-104.8319",1
"376","both","20","",NA,NA,"",3,7,"Distance","80202","","","","","","39.7294","-104.8319",18
"377","both","20","",NA,NA,"",3,9,"Distance","80202","","","","","","39.7294","-104.8319",2
"378","both","20","",NA,NA,"",NA,NA,"","80207","","","","","","39.7294","-104.8319",1
"379","both","10","",NA,NA,"",3,9,"","80207","","","","","","39.7294","-104.8319",1
"380","both","10","",NA,NA,"",3,9,"Distance","80207","","","","","","39.7294","-104.8319",5
"381","both","10","",NA,NA,"day",5,10,"","80209","","","","","","39.7294","-104.8319",2
"382","both","10","academic",NA,NA,"day",5,10,"","80209","","","","","","39.7294","-104.8319",1
"383","both","10","",NA,NA,"day",5,10,"Distance","80209","","","","","","39.7294","-104.8319",1
"384","both","10","academic",NA,NA,"day",5,10,"Distance","80209","","","","","","39.7294","-104.8319",3
"385","both","10","",0,0,"",NA,NA,"","80210","","","","","","39.7294","-104.8319",2
"386","both","20","arts",NA,NA,"morning",3,5,"","80210","","","","","","39.7294","-104.8319",2
"387","both","30","arts",NA,NA,"morning",3,5,"","80210","","","","","","39.7294","-104.8319",2
"388","both","20","arts",NA,NA,"morning",3,5,"Distance","80210","","","","","","39.7294","-104.8319",6
"389","both","30","arts",NA,NA,"morning",3,5,"Distance","80210","","","","","","39.7294","-104.8319",4
"390","both","20","academic",NA,NA,"",NA,NA,"","80222","","","","","","39.7294","-104.8319",1
"391","both","10","academic",25,300,"morning",6,9,"","80224","","","","","","39.7294","-104.8319",1
"392","both","10","",NA,NA,"",5,7,"Cost","80224","","","","","","39.7294","-104.8319",1
"393","both","10","academic",25,300,"morning",6,9,"Distance","80224","","","","","","39.7294","-104.8319",3
"394","both","10","",NA,NA,"",NA,NA,"","80231","","","","","","39.7294","-104.8319",2
"395","both","5","",NA,NA,"",NA,NA,"","80231","","","","","","39.7294","-104.8319",2
"396","both","10","",NA,NA,"day",NA,NA,"","80231","","","","","","39.7294","-104.8319",1
"397","both","20","academic",0,100,"",6,10,"","80231","","","","","","39.7294","-104.8319",1
"398","both","10","arts",NA,NA,"day",10,11,"","80231","","","","","","39.7294","-104.8319",1
"399","both","10","cooking",NA,NA,"day",10,11,"","80231","","","","","","39.7294","-104.8319",1
"400","both","10","arts",NA,NA,"day",8,12,"","80231","","","","","","39.7294","-104.8319",2
"401","both","10","academic",0,NA,"",6,9,"","80231","","","","","","39.7294","-104.8319",3
"402","both","10","academic",0,NA,"",6,9,"Cost","80231","","","","","","39.7294","-104.8319",14
"403","both","10","",NA,NA,"",NA,NA,"Distance","80231","","","","","","39.7294","-104.8319",11
"404","both","20","academic",0,100,"",6,10,"Distance","80231","","","","","","39.7294","-104.8319",5
"405","both","10","arts",NA,NA,"day",10,11,"Distance","80231","","","","","","39.7294","-104.8319",1
"406","both","10","cooking",NA,NA,"day",10,11,"Distance","80231","","","","","","39.7294","-104.8319",2
"407","both","10","arts",NA,NA,"day",8,12,"Distance","80231","","","","","","39.7294","-104.8319",7
"408","both","10","academic",0,NA,"",6,9,"Distance","80231","","","","","","39.7294","-104.8319",1
"409","both","15","drama",NA,NA,"",NA,NA,"","80234","","","","","","39.7294","-104.8319",2
"410","both","15","drama",NA,NA,"",NA,NA,"Distance","80234","","","","","","39.7294","-104.8319",14
"411","both","20","cooking",NA,NA,"day",NA,NA,"","80238","","","","","","39.7294","-104.8319",1
"412","both","20","sports",NA,NA,"day",NA,NA,"","80238","","","","","","39.7294","-104.8319",1
"413","both","10","",0,100,"morning",6,10,"","80238","","","","","","39.7294","-104.8319",1
"414","both","10","arts",0,100,"morning",6,10,"","80238","","","","","","39.7294","-104.8319",2
"415","both","5","academic",NA,NA,"day",10,13,"","80238","","","","","","39.7294","-104.8319",1
"416","both","5","dance",NA,NA,"day",10,13,"","80238","","","","","","39.7294","-104.8319",4
"417","both","12","",NA,NA,"",10,14,"","80238","","","","","","39.7294","-104.8319",1
"418","both","15","",NA,NA,"",4,6,"","80238","","","","","","39.7294","-104.8319",1
"419","both","20","sports",NA,NA,"morning",6,9,"","80238","","","","","","39.7294","-104.8319",1
"420","both","5","academic",NA,NA,"day",10,13,"Date","80238","","","","","","39.7294","-104.8319",6
"421","both","5","dance",NA,NA,"day",10,13,"Date","80238","","","","","","39.7294","-104.8319",2
"422","both","20","cooking",NA,NA,"day",NA,NA,"Distance","80238","","","","","","39.7294","-104.8319",4
"423","both","20","sports",NA,NA,"day",NA,NA,"Distance","80238","","","","","","39.7294","-104.8319",1
"424","both","10","",0,100,"morning",6,10,"Distance","80238","","","","","","39.7294","-104.8319",1
"425","both","10","arts",0,100,"morning",6,10,"Distance","80238","","","","","","39.7294","-104.8319",1
"426","both","5","dance",NA,NA,"day",10,13,"Distance","80238","","","","","","39.7294","-104.8319",6
"427","both","12","",NA,NA,"",10,14,"Distance","80238","","","","","","39.7294","-104.8319",22
"428","both","20","sports",NA,NA,"morning",6,9,"Distance","80238","","","","","","39.7294","-104.8319",1
"429","both","10","sports",50,100,"afternoon",6,8,"","80247","","","","","","39.7294","-104.8319",1
"430","both","20","sports",50,100,"afternoon",6,8,"","80247","","","","","","39.7294","-104.8319",1
"431","both","20","",NA,NA,"",NA,NA,"","80249","","","","","","39.7294","-104.8319",3
"432","both","20","",NA,300,"morning",6,11,"","80249","","","","","","39.7294","-104.8319",1
"433","both","20","",NA,NA,"",1,3,"","80249","","","","","","39.7294","-104.8319",1
"434","both","20","",NA,NA,"",NA,NA,"Distance","80249","","","","","","39.7294","-104.8319",4
"435","both","20","",NA,NA,"",1,3,"Distance","80249","","","","","","39.7294","-104.8319",18
"436","both","20","",NA,NA,"",NA,NA,"","80302","","","","","","39.7294","-104.8319",1
"437","both","20","",NA,NA,"",NA,NA,"Distance","80302","","","","","","39.7294","-104.8319",2
"438","both","10","",NA,NA,"",NA,NA,"","80403","","","","","","39.7294","-104.8319",1
"439","both","10","",NA,NA,"",NA,NA,"Distance","80403","","","","","","39.7294","-104.8319",3
"440","both","7","arts",0,100,"",NA,NA,"","9231+e+33rd+Ave.","","","","","","39.7294","-104.8319",1
"441","both","7","arts",0,100,"morning",6,10,"","9231+e+33rd+Ave.","","","","","","39.7294","-104.8319",1
"442","both","7","arts",0,100,"",6,9,"","9231+e+33rd+Ave.","","","","","","39.7294","-104.8319",1
"443","both","7","arts",0,100,"",NA,NA,"Distance","9231+e+33rd+Ave.","","","","","","39.7294","-104.8319",1
"444","both","7","arts",0,100,"",6,9,"Distance","9231+e+33rd+Ave.","","","","","","39.7294","-104.8319",11
"445","both","20","stem",NA,NA,"",NA,NA,"","strasburg","","","","","","39.7294","-104.8319",1
"446","both","20","",NA,NA,"",NA,NA,"","","scholarshipsAvailable","","","","","39.7294","-104.8319",14
"447","both","20","stem",0,50,"",NA,NA,"","","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"448","both","20","academic",NA,NA,"day",NA,NA,"","","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"449","both","20","academic",NA,NA,"overnight",NA,NA,"","","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"450","both","20","academic",NA,NA,"day",12,14,"","","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"451","both","20","arts",NA,NA,"",3,5,"","","scholarshipsAvailable","","","","","39.7294","-104.8319",4
"452","both","20","stem",0,50,"",NA,NA,"Cost","","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"453","both","20","",NA,NA,"",NA,NA,"Date","","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"454","both","20","academic",NA,NA,"day",11,15,"","80010","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"455","both","20","academic",NA,NA,"day",13,15,"","80010","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"456","both","20","academic",NA,200,"day",13,15,"","80010","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"457","both","20","arts",NA,NA,"",3,5,"","80010","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"458","both","20","academic",NA,NA,"day",11,15,"Distance","80010","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"459","both","20","academic",NA,NA,"day",13,15,"Distance","80010","scholarshipsAvailable","","","","","39.7294","-104.8319",7
"460","both","20","academic",NA,200,"day",13,15,"Distance","80010","scholarshipsAvailable","","","","","39.7294","-104.8319",9
"461","both","20","arts",NA,NA,"",3,5,"Distance","80010","scholarshipsAvailable","","","","","39.7294","-104.8319",14
"462","both","20","",NA,NA,"",NA,NA,"","80012","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"463","both","20","",NA,NA,"",NA,NA,"Cost","80012","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"464","both","20","academic",NA,NA,"",NA,NA,"","80013","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"465","both","20","academic",NA,NA,"",NA,NA,"Distance","80013","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"466","both","10","",NA,NA,"day",NA,NA,"","80014","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"467","both","10","academic",NA,NA,"morning",10,13,"","80014","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"468","both","30","academic",0,50,"day",15,20,"","80014","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"469","both","10","",NA,NA,"day",NA,NA,"Distance","80014","scholarshipsAvailable","","","","","39.7294","-104.8319",5
"470","both","10","academic",NA,NA,"morning",10,13,"Distance","80014","scholarshipsAvailable","","","","","39.7294","-104.8319",15
"471","both","30","academic",0,50,"day",15,20,"Distance","80014","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"472","both","20","sports",NA,NA,"",16,18,"","80015","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"473","both","20","sports",NA,NA,"",16,18,"Distance","80015","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"474","both","10","academic",0,50,"morning",9,18,"","80017","scholarshipsAvailable","","","","","39.7294","-104.8319",2
"475","both","10","academic",0,50,"morning",9,18,"Distance","80017","scholarshipsAvailable","","","","","39.7294","-104.8319",4
"476","both","100","",NA,NA,"overnight",NA,NA,"","80138","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"477","both","100","",NA,NA,"overnight",NA,NA,"Distance","80138","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"478","both","20","",NA,NA,"",NA,NA,"","80205","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"479","both","20","",NA,NA,"",NA,NA,"Cost","80205","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"480","both","20","sports",NA,NA,"",NA,NA,"","80210","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"481","both","20","sports",NA,NA,"",NA,NA,"","80239","scholarshipsAvailable","","","","","39.7294","-104.8319",1
"482","both","20","sports",0,0,"",NA,NA,"","80239","scholarshipsAvailable","","","","","39.7294","-104.8319",1
