"","session_name","session_date_start","session_date_end","session_cost","lat","long","nbhd_id","nbhd_name","camp_name","session_short_description","has_special_needs_offerings","has_scholarships","has_academic","has_arts","has_cooking","has_dance","has_drama","has_music","has_nature","has_sports","has_stem","bgroup_id2","session_address_1","session_zip","session_city","session_id","cost_per_day"
"1450","Work Hard! Play Hard! - Denver","2018-06-04","2018-06-08",195,39.7067576,-104.9090752,72,"Washington Virginia Vale","YMCA of Metropolitan Denver","How many sports can we fit into a week? Let۪s find out with Sports of all Sorts_and wear ourselves out silly!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310050021,"6700 E. Virginia Ave.,",80224,"Denver",33649,39
"1451","H2 Oh Ya - Denver","2018-07-16","2018-07-20",195,39.7067576,-104.9090752,72,"Washington Virginia Vale","YMCA of Metropolitan Denver","Swim, splash, slide and soak it all in_ grab a friend and dive right in!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310050021,"6700 E. Virginia Ave.,",80224,"Denver",33655,39
"1452","Summer Rewind - Denver","2018-07-23","2018-07-27",195,39.7067576,-104.9090752,72,"Washington Virginia Vale","YMCA of Metropolitan Denver","So long summer! In our final goodbye, campers will have one more week of fun and adventure with trips and games galore.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310050021,"6700 E. Virginia Ave.,",80224,"Denver",33656,39
"1453","You're BACON Me Crazy - Denver","2018-06-11","2018-06-15",195,39.7067576,-104.9090752,72,"Washington Virginia Vale","YMCA of Metropolitan Denver","I scream, you scream, we all scream for ice cream! Bring your appetite during Food Week for this lip-smacking good time!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310050021,"6700 E. Virginia Ave.,",80224,"Denver",33650,39
"1454","Rock the Decades - Denver","2018-06-25","2018-06-29",195,39.7067576,-104.9090752,72,"Washington Virginia Vale","YMCA of Metropolitan Denver","Those clothes! That hair! Bring history to life and get your groovy dance moves on!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310050021,"6700 E. Virginia Ave.,",80224,"Denver",33652,39
"1455","Y-Camp Throwdown - Denver","2018-06-18","2018-06-22",195,39.7067576,-104.9090752,72,"Washington Virginia Vale","YMCA of Metropolitan Denver","Discover all you can achieve during this week of friendly competition. Give your all and challenge yourself by learning new leadership skills and getting your body moving!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310050021,"6700 E. Virginia Ave.,",80224,"Denver",33651,39
"1456","Mad Science - Denver","2018-07-30","2018-08-03",195,39.7067576,-104.9090752,72,"Washington Virginia Vale","YMCA of Metropolitan Denver","You can create anything you put your mind to. Explore the world of amazing experiments and cool activities. Work, squirm, and slime your way through a week of discovery and mess making.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310050021,"6700 E. Virginia Ave.,",80224,"Denver",33657,39
"1457","Holidaze - Denver","2018-07-02","2018-07-06",195,39.7067576,-104.9090752,72,"Washington Virginia Vale","YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week. Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310050021,"6700 E. Virginia Ave.,",80224,"Denver",33653,39
"1458","Flower Power with the Denver Botanic Gardens - Virginia Village Branch","2018-07-18","2018-07-18",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Learn about flowers , pollination and seed formation and take home a potted plant. Limit 30</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35167,0
"1459","Soccer Start with Colorado Rapids Youth Soccer - Virginia Village Branch","2018-07-13","2018-07-13",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Soccer Start introduces soccer to preschoolers in a fun and engaging manner.</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35165,0
"1460","Make a Beat With Garage Band - Virginia Village Branch","2018-06-20","2018-06-20",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Use drums, strings, guitar, and other instruments to make your own music on the iPad. Llimit 20</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35160,0
"1461","Slime TIme - Virginia Village Branch","2018-06-13","2018-06-13",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Learn about mixing polymers while making your own slime. Limit 25</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35157,0
"1462","Zooper Heroes with the Denver Zoo - Virginia Village Branch","2018-06-11","2018-06-11",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","Learn about Denver Zoo animals and their real life Zooper Hero stories.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35156,0
"1463","Dotted Mugs - Virginia Village Branch","2018-08-03","2018-08-03",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Be an artist! Learn to design unique mugs that you can gift to friends and family.</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80310051023,"1500 S. Dalhia St ",80222,"Denver",35172,0
"1464","Bubble Wrap Dance Party - Virginia Village Branch","2018-06-23","2018-06-23",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Bubble Wrap Dance Party!</p>",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35161,0
"1465","UV Bouncy Balls - Virginia Village Branch","2018-06-29","2018-06-29",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Be a chemist! Make bouncy balls using fluorescent tempera paint. Limit 20.</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35163,0
"1466","Itsy Bitsy Bugs with the Butterfly Pavilion - Virginia Village Branch","2018-08-10","2018-08-10",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Learn about bugs and meet a few bugs.</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35174,0
"1467","Clothespin Airplanes - Virginia Village Branch","2018-07-30","2018-07-30",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Be an engineer! Build and design an airplane using popsicle sticks.</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35171,0
"1468","Talon Talk - Virginia Village Branch","2018-07-16","2018-07-16",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Learn about birds of prey from around the world and meet several raptors from Nature's Educators.</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,80310051023,"1500 S. Dahlia St",80222,"Denver",35166,0
"1469","Make a Terrarium - Virginia Village Branch","2018-07-09","2018-07-09",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Be a horticulturist! Build your own terrarium and learn about what your plant needs to thrive. Limit 20</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35164,0
"1470","Awesome Art Adventures -Preschool Art - Virginia Village Branch","2018-06-15","2018-06-15",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Read a book and create some art. Must be accompanied by an adult. Limit 24</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35158,0
"1471","Teen Yoga - Virginia Village Branch","2018-06-21","2018-06-21",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>A yoga class just for teens! Limit 20.</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35159,0
"1472","Lego Wedo - Virginia Village Branch","2018-07-23","2018-07-23",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Add a computer, sensors, and a motor to LEGO to create a helicopter with spinning blades, a Mars rover that roves, and more. Llmit 20</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35169,0
"1473","Awesome Art Adventures - Virginia Village Branch","2018-07-20","2018-07-20",0,39.689144,-104.931257,69,"Virginia Village","Denver Public Library","<p>Preschool Art</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80310051023,"1500 S. Dahlia St.0",80222,"Denver",35168,0
"1474","Canvas Painting with My Art Workshop - Virginia Village Branch","2018-06-25","2018-06-25",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Learn painting techniques and create your own masterpiece on an 11 x 14 canvas in this artist-led workshop. Limit 20</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35162,0
"1475","Spheros Robots - Virginia Village Branch","2018-06-04","2018-06-04",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","<p>Control the roundest robot you've even seen. Limit 20.</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35154,0
"1476","Peter Davison's Vaudeville Spectacle - Virginia Village Branch","2018-06-09","2018-06-09",0,39.6890435,-104.9311284,69,"Virginia Village","Denver Public Library","Join Peter Davison for juggling, dance and amazing physical feats.",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,80310051023,"1500 S. Dahlia St ",80222,"Denver",35155,0
"1477","Work Hard! Play Hard! - Denver","2018-06-04","2018-06-08",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","How many sports can we fit into a week? Let۪s find out with Sports of all Sorts_and wear ourselves out silly!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33620,39
"1478","T.H.O.R - Denver","2018-07-23","2018-07-27",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","Be a hero or a rapscallion, also known as a villain. Come experience this magical, crime-fighting week. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33627,39
"1479","Y-Camp Throwdown - Denver","2018-06-18","2018-06-22",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","Discover all you can achieve during this week of friendly competition. Give your all and challenge yourself by learning new leadership skills and getting your body moving!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33622,39
"1480","Rock the Decades - Denver","2018-07-16","2018-07-20",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","Those clothes! That hair! Bring history to life and get your groovy dance moves on!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33626,39
"1481","Staycation - Denver ","2018-08-06","2018-08-10",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","Sometimes it۪s fun to stay in and enjoy the friends we have made from the summer. We will engage in camp activities that will create lasting friendships for years to come.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33629,39
"1482","H2 Oh Ya - Denver","2018-07-30","2018-08-03",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","Swim, splash, slide and soak it all in_ grab a friend and dive right in!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33628,39
"1483","Under the Sea - Denver","2018-07-09","2018-07-13",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33625,39
"1484","Mad Science - Denver","2018-06-25","2018-06-29",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","You can create anything you put your mind to. Explore the world of amazing experiments and cool activities. Work, squirm, and slime your way through a week of discovery and mess making.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33623,39
"1485","Holidaze - Denver","2018-07-02","2018-07-06",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week. Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33624,39
"1486","Gold Rush - Denver","2018-06-11","2018-06-15",195,39.6870709,-104.9088634,69,"Virginia Village","YMCA of Metropolitan Denver","Experience places and events that make Colorado unique.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310052002,"7100 Cherry Creek Drive South",80224,"Denver",33621,39
"1487","T.H.O.R - Denver","2018-06-11","2018-06-15",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Be a hero or a rapscallion, also known as a villain. Come experience this magical, crime-fighting week. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33719,39
"1488","Mad Science - Denver","2018-05-29","2018-06-01",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","You can create anything you put your mind to. Explore the world of amazing experiments and cool activities. Work, squirm, and slime your way through a week of discovery and mess making.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33717,48.75
"1489","Y-Camp Throwdown - Denver","2018-06-18","2018-06-22",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Discover all you can achieve during this week of friendly competition. Give your all and challenge yourself by learning new leadership skills and getting your body moving!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33720,39
"1490","Mighty Jungle - Denver","2018-06-25","2018-06-29",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Lions, tigers, and bears, oh my! Discover creatures that slither, crawl, swing, climb, and run during this adventurous week of exploring",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33721,39
"1491","Holidaze - Denver","2018-07-02","2018-07-06",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week. Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33722,39
"1492","Imaginarium - Denver","2018-07-23","2018-07-27",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Learn, play, experiment. Cultivate your imagination with us!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33725,39
"1493","Rock the Decades - Denver","2018-07-16","2018-07-20",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Those clothes! That hair! Bring history to life and get your groovy dance moves on!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33724,39
"1494","Under the Sea - Denver","2018-07-09","2018-07-13",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33723,39
"1495","Gold Rush - Denver","2018-07-30","2018-08-03",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Experience places and events that make Colorado unique.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33726,39
"1496","Work Hard! Play Hard! - Denver","2018-06-04","2018-06-08",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","How many sports can we fit into a week? Let۪s find out with Sports of all Sorts_and wear ourselves out silly!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33718,39
"1497","Staycation - Denver ","2018-08-13","2018-08-17",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","Sometimes it۪s fun to stay in and enjoy the friends we have made from the summer. We will engage in camp activities that will create lasting friendships for years to come.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33728,39
"1498","Summer Rewind - Denver","2018-08-06","2018-08-10",195,39.6514016,-105.0518144,27,"Fort Logan","YMCA of Metropolitan Denver","So long summer! In our final goodbye, campers will have one more week of fun and adventure with trips and games galore.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80310055021,"5181 West Kenyon Avenue",80236,"Denver",33727,39
"1499","Minecraft Modding Java","2018-06-18","2018-06-22",299,39.6253404,-104.8931518,33,"Hampden South","Coding with Kids","Take Minecraft to the next level and learn the most popular programming language in the world at the same time!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80310068042,"8101 E Belleview Ave Suite D1",80237,"Denver",26082,59.8
"1500","Little Coders","2018-07-30","2018-08-03",279,39.6253404,-104.8931518,33,"Hampden South","Coding with Kids","Our Little Coders camp is an opportunity for young children to develop their computational thinking skills, build their first programs, and have fun with new friends! ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80310068042,"8101 E Belleview Ave Suite D1",80237,"Denver",26093,55.8
